"Title"	"docking score"	"MMGBSA dG Bind"
"ZINC001775973991"	-10.376	-78.809
"ZINC000038828843"	-10.109	-78.808
"ZINC000016838980"	-10.019	-78.807
"ZINC000038767367"	-10.178	-78.803
"ZINC000004899089"	-10.276	-78.801
"ZINC000408973813"	-11.221	-78.798
"ZINC000001376247"	-10.347	-78.796
"ZINC000524734048"	-11.197	-78.795
"ZINC000102883373"	-10.770	-78.787
"ZINC000067218374"	-10.372	-78.784
"ZINC000002719228"	-10.218	-78.780
"ZINC000032691645"	-10.859	-78.778
"ZINC000032609614"	-10.275	-78.778
"ZINC001775970529"	-10.050	-78.777
"ZINC000012117983"	-10.079	-78.768
"ZINC000223675611"	-10.436	-78.766
"ZINC000014999922"	-10.362	-78.765
"ZINC000004863159"	-10.194	-78.757
"ZINC000096156570"	-10.315	-78.756
"ZINC001775971008"	-10.466	-78.756
"ZINC000000624308"	-11.163	-78.750
"ZINC000009829956"	-10.110	-78.749
"ZINC000224076692"	-10.357	-78.745
"ZINC000020358360"	-10.450	-78.742
"ZINC000002781349"	-10.277	-78.740
"ZINC000261363707"	-10.254	-78.739
"ZINC000008040908"	-10.392	-78.739
"ZINC000000625237"	-10.055	-78.734
"ZINC000023250600"	-10.098	-78.734
"ZINC000012894129"	-10.039	-78.733
"ZINC000011514812"	-10.317	-78.724
"ZINC000102741644"	-10.266	-78.724
"ZINC000027976804"	-10.177	-78.720
"ZINC000095473745"	-10.497	-78.712
"ZINC000020743868"	-10.137	-78.711
"ZINC000823550017"	-10.397	-78.710
"ZINC000002704325"	-11.039	-78.700
"ZINC000049407877"	-10.095	-78.683
"ZINC000247951183"	-10.256	-78.679
"ZINC000100139259"	-10.256	-78.679
"ZINC000409340652"	-10.436	-78.677
"ZINC000013727954"	-10.464	-78.676
"ZINC000055245481"	-10.237	-78.674
"ZINC000009615361"	-10.894	-78.674
"ZINC000584897655"	-10.293	-78.667
"ZINC000408796380"	-10.213	-78.664
"ZINC000952981438"	-10.022	-78.662
"ZINC000004320229"	-10.119	-78.661
"ZINC000013504690"	-10.288	-78.659
"ZINC000010233243"	-10.793	-78.656
"ZINC000257300993"	-10.593	-78.654
"ZINC000020742638"	-10.809	-78.654
"ZINC000306145018"	-10.573	-78.651
"ZINC000823387988"	-10.151	-78.649
"ZINC000019375602"	-10.299	-78.647
"ZINC000257327013"	-10.128	-78.646
"ZINC000016740579"	-10.395	-78.636
"ZINC000008643193"	-10.174	-78.628
"ZINC000004039073"	-10.147	-78.622
"ZINC000257322509"	-10.115	-78.622
"ZINC000012510560"	-11.143	-78.614
"ZINC000016729132"	-10.379	-78.612
"ZINC000009507726"	-10.632	-78.611
"ZINC000225566710"	-10.023	-78.604
"ZINC000024965611"	-10.423	-78.604
"ZINC000008434644"	-10.211	-78.601
"ZINC000001116745"	-11.170	-78.589
"ZINC000102925547"	-10.154	-78.588
"ZINC000409354491"	-10.263	-78.587
"ZINC000067263374"	-10.283	-78.578
"ZINC000022997764"	-10.025	-78.577
"ZINC000095521242"	-10.116	-78.576
"ZINC000048986608"	-10.707	-78.576
"ZINC000306132895"	-10.344	-78.573
"ZINC000224724853"	-10.134	-78.571
"ZINC000408649983"	-10.296	-78.565
"ZINC000004385580"	-10.177	-78.565
"ZINC000012850263"	-10.008	-78.564
"ZINC000408618735"	-10.502	-78.554
"ZINC000408725776"	-10.249	-78.553
"ZINC000008510451"	-10.681	-78.543
"ZINC000072193912"	-10.670	-78.537
"ZINC000009124038"	-10.422	-78.530
"ZINC000000654193"	-10.426	-78.530
"ZINC000248193986"	-10.413	-78.529
"ZINC000003171334"	-10.628	-78.529
"ZINC000041107882"	-10.722	-78.519
"ZINC000020070881"	-10.176	-78.519
"ZINC000012925396"	-10.082	-78.518
"ZINC000035529132"	-10.929	-78.514
"ZINC000048196065"	-10.271	-78.505
"ZINC000299757616"	-10.311	-78.504
"ZINC000007615887"	-10.720	-78.501
"ZINC000016497093"	-10.281	-78.498
"ZINC000002224881"	-10.197	-78.488
"ZINC000009707393"	-10.501	-78.487
"ZINC000100647024"	-10.399	-78.480
"ZINC000067284432"	-10.777	-78.476
"ZINC000017080184"	-10.178	-78.474
"ZINC000001359622"	-10.198	-78.466
"ZINC000048368605"	-10.649	-78.457
"ZINC000011455822"	-10.416	-78.455
"ZINC000952991230"	-10.200	-78.450
"ZINC000002231751"	-10.278	-78.449
"ZINC000022998262"	-10.215	-78.437
"ZINC000104822276"	-10.528	-78.431
"ZINC000068755667"	-10.301	-78.423
"ZINC000033129755"	-10.030	-78.422
"ZINC000096544397"	-10.273	-78.418
"ZINC000009042767"	-10.061	-78.418
"ZINC000001334054"	-10.464	-78.405
"ZINC000022236937"	-10.584	-78.403
"ZINC000002332206"	-10.577	-78.401
"ZINC000306131351"	-10.578	-78.401
"ZINC000022998352"	-10.122	-78.399
"ZINC000008716639"	-10.224	-78.399
"ZINC000102752227"	-10.141	-78.393
"ZINC000009327526"	-11.037	-78.390
"ZINC000409358486"	-10.171	-78.386
"ZINC000072332571"	-10.847	-78.385
"ZINC000102864077"	-10.617	-78.383
"ZINC000032961976"	-10.351	-78.379
"ZINC000102874977"	-10.272	-78.379
"ZINC000055228250"	-10.040	-78.375
"ZINC000604419273"	-11.674	-78.374
"ZINC000615916887"	-10.161	-78.373
"ZINC000102531934"	-10.385	-78.373
"ZINC000011691608"	-10.377	-78.366
"ZINC000011782797"	-10.619	-78.364
"ZINC000016524503"	-10.395	-78.360
"ZINC000019795126"	-10.363	-78.357
"ZINC000003024261"	-10.161	-78.356
"ZINC000004848989"	-10.773	-78.347
"ZINC000306124968"	-10.365	-78.341
"ZINC000534637721"	-10.124	-78.304
"ZINC000020419198"	-11.196	-78.289
"ZINC000002515257"	-10.433	-78.287
"ZINC000002950102"	-10.495	-78.285
"ZINC000006629816"	-10.669	-78.281
"ZINC000000817621"	-10.057	-78.280
"ZINC000036707457"	-10.690	-78.279
"ZINC000102866120"	-10.727	-78.271
"ZINC000031238584"	-10.051	-78.265
"ZINC000257292021"	-10.232	-78.263
"ZINC000096084225"	-10.246	-78.262
"ZINC000057490420"	-10.015	-78.260
"ZINC000004541725"	-10.053	-78.253
"ZINC000021590719"	-10.382	-78.248
"ZINC000009829991"	-11.323	-78.247
"ZINC000006296767"	-11.477	-78.238
"ZINC000206058698"	-10.566	-78.230
"ZINC000044889845"	-10.373	-78.227
"ZINC000020239132"	-10.223	-78.222
"ZINC000102497649"	-10.478	-78.212
"ZINC000019744353"	-10.847	-78.211
"ZINC000019135204"	-10.676	-78.211
"ZINC000009583524"	-10.510	-78.207
"ZINC000019742964"	-10.030	-78.207
"ZINC000000942736"	-10.255	-78.201
"ZINC000072193845"	-10.072	-78.201
"ZINC000016524170"	-10.217	-78.196
"ZINC000004802124"	-10.619	-78.195
"ZINC000005047209"	-10.804	-78.189
"ZINC000223531320"	-10.486	-78.189
"ZINC000021658302"	-10.012	-78.188
"ZINC000009633413"	-10.157	-78.182
"ZINC000004555057"	-10.427	-78.176
"ZINC000102801042"	-10.832	-78.172
"ZINC000000860983"	-10.254	-78.172
"ZINC000096267345"	-10.373	-78.170
"ZINC000032984269"	-10.222	-78.168
"ZINC000027995622"	-10.054	-78.165
"ZINC000009716771"	-11.121	-78.164
"ZINC000004568169"	-10.113	-78.161
"ZINC000095477695"	-10.637	-78.161
"ZINC000057490375"	-10.316	-78.161
"ZINC000024839195"	-10.190	-78.161
"ZINC000044934286"	-10.011	-78.160
"ZINC000032929394"	-10.012	-78.149
"ZINC000010651037"	-10.045	-78.146
"ZINC000003586487"	-10.509	-78.136
"ZINC000020308763"	-10.593	-78.127
"ZINC000257283659"	-10.473	-78.126
"ZINC000064858603"	-10.363	-78.125
"ZINC000040253871"	-10.920	-78.123
"ZINC000091770624"	-11.929	-78.122
"ZINC000004837622"	-10.007	-78.113
"ZINC000129536144"	-10.130	-78.106
"ZINC000015220642"	-10.450	-78.103
"ZINC000225548047"	-11.341	-78.100
"ZINC000008484531"	-10.714	-78.098
"ZINC000019564235"	-10.016	-78.094
"ZINC000020097867"	-10.129	-78.088
"ZINC000009287263"	-10.163	-78.084
"ZINC000102871804"	-10.481	-78.082
"ZINC000012509727"	-10.754	-78.080
"ZINC000020437199"	-10.340	-78.079
"ZINC000057487516"	-10.188	-78.072
"ZINC000028226722"	-10.012	-78.071
"ZINC000299795723"	-10.985	-78.066
"ZINC000012523935"	-10.325	-78.063
"ZINC000000894984"	-10.028	-78.063
"ZINC000004088956"	-10.429	-78.059
"ZINC000003580287"	-10.208	-78.059
"ZINC000019564752"	-10.340	-78.047
"ZINC000004863062"	-10.292	-78.044
"ZINC000952971234"	-10.187	-78.037
"ZINC000057487281"	-10.032	-78.035
"ZINC000001116441"	-10.608	-78.032
"ZINC000004427268"	-10.121	-78.031
"ZINC000023410390"	-10.165	-78.031
"ZINC000059687857"	-10.694	-78.030
"ZINC000002515259"	-10.510	-78.026
"ZINC000026089573"	-10.567	-78.014
"ZINC000253412328"	-10.251	-78.010
"ZINC000222538257"	-10.155	-78.009
"ZINC000000986154"	-10.082	-78.006
"ZINC000009115510"	-10.823	-78.004
"ZINC000011726678"	-10.576	-78.000
"ZINC000102735345"	-10.292	-77.998
"ZINC000012324492"	-10.551	-77.995
"ZINC000101413341"	-10.103	-77.993
"ZINC000072371922"	-10.548	-77.984
"ZINC000003404228"	-10.083	-77.984
"ZINC000013032499"	-10.228	-77.983
"ZINC000013083328"	-11.103	-77.978
"ZINC000035327540"	-10.417	-77.972
"ZINC000101287987"	-10.463	-77.968
"ZINC000239175824"	-10.504	-77.960
"ZINC000003251008"	-10.292	-77.959
"ZINC000040130364"	-10.171	-77.959
"ZINC000019581588"	-10.167	-77.958
"ZINC000027697779"	-10.243	-77.953
"ZINC000040555397"	-10.179	-77.952
"ZINC000071281840"	-10.183	-77.949
"ZINC000100613757"	-10.099	-77.941
"ZINC000019817468"	-10.345	-77.931
"ZINC000017086728"	-10.014	-77.924
"ZINC000000702392"	-10.390	-77.919
"ZINC000031903684"	-10.284	-77.915
"ZINC000019771478"	-10.405	-77.914
"ZINC000035289177"	-10.430	-77.898
"ZINC000004899283"	-10.728	-77.897
"ZINC000013627182"	-10.289	-77.897
"ZINC000057488391"	-10.408	-77.886
"ZINC000005000357"	-10.013	-77.881
"ZINC000004878839"	-10.239	-77.871
"ZINC000009270282"	-10.604	-77.866
"ZINC000002363740"	-10.227	-77.860
"ZINC000306122899"	-10.008	-77.852
"ZINC000019851495"	-10.260	-77.848
"ZINC000000807933"	-10.195	-77.847
"ZINC000004270381"	-10.171	-77.841
"ZINC000071759181"	-10.016	-77.839
"ZINC000096100021"	-10.118	-77.839
"ZINC000071388820"	-10.520	-77.838
"ZINC000016523715"	-10.070	-77.835
"ZINC000020235069"	-10.216	-77.832
"ZINC000020158335"	-10.168	-77.830
"ZINC000102745023"	-11.323	-77.827
"ZINC000067258873"	-10.966	-77.824
"ZINC000003023341"	-10.493	-77.819
"ZINC000014155369"	-10.342	-77.814
"ZINC000006679744"	-10.025	-77.812
"ZINC000022590358"	-10.525	-77.809
"ZINC000222574254"	-10.694	-77.807
"ZINC000014995891"	-10.358	-77.804
"ZINC000004033498"	-10.460	-77.802
"ZINC000408607764"	-10.566	-77.796
"ZINC000001165162"	-10.177	-77.796
"ZINC000408932270"	-10.882	-77.779
"ZINC000012806076"	-10.384	-77.776
"ZINC000102514758"	-10.148	-77.770
"ZINC000409410230"	-11.340	-77.769
"ZINC000049002244"	-11.137	-77.767
"ZINC000019738992"	-10.459	-77.759
"ZINC000020437791"	-10.404	-77.758
"ZINC000011693871"	-10.000	-77.757
"ZINC000013082968"	-10.397	-77.750
"ZINC000219601358"	-10.074	-77.750
"ZINC000098211388"	-10.053	-77.747
"ZINC000222445816"	-10.197	-77.747
"ZINC000018241637"	-10.133	-77.741
"ZINC000299777354"	-10.575	-77.737
"ZINC000015858329"	-10.324	-77.733
"ZINC000604418691"	-11.620	-77.733
"ZINC000008897896"	-10.002	-77.730
"ZINC000098211476"	-10.263	-77.729
"ZINC000409407430"	-10.249	-77.726
"ZINC000019375603"	-10.376	-77.724
"ZINC000011902842"	-10.062	-77.717
"ZINC000067258186"	-10.161	-77.716
"ZINC000009937966"	-10.023	-77.714
"ZINC000019691813"	-11.453	-77.712
"ZINC000013670779"	-10.585	-77.710
"ZINC000306137555"	-10.309	-77.710
"ZINC000072163196"	-10.016	-77.707
"ZINC000057427947"	-10.395	-77.705
"ZINC000019117002"	-10.431	-77.703
"ZINC000102497552"	-10.747	-77.695
"ZINC000000903126"	-10.130	-77.687
"ZINC000020481601"	-10.859	-77.674
"ZINC000009123881"	-10.730	-77.667
"ZINC000004076633"	-11.115	-77.661
"ZINC000002692141"	-10.007	-77.660
"ZINC000024282574"	-10.889	-77.654
"ZINC000068713160"	-10.939	-77.651
"ZINC000013691422"	-10.310	-77.648
"ZINC000100477076"	-10.610	-77.636
"ZINC000072371935"	-10.243	-77.635
"ZINC000010433685"	-10.227	-77.630
"ZINC000102482453"	-10.388	-77.624
"ZINC000001460272"	-10.550	-77.623
"ZINC000001413316"	-10.730	-77.623
"ZINC000096155639"	-10.277	-77.618
"ZINC000016849724"	-10.267	-77.612
"ZINC000003438212"	-11.122	-77.610
"ZINC000072371926"	-10.153	-77.609
"ZINC000072378337"	-10.061	-77.607
"ZINC000022405588"	-10.155	-77.605
"ZINC000223538614"	-11.023	-77.604
"ZINC000016839150"	-10.753	-77.601
"ZINC000067218313"	-10.094	-77.593
"ZINC000170624698"	-10.082	-77.591
"ZINC000044903596"	-10.186	-77.584
"ZINC000005485001"	-10.999	-77.584
"ZINC000306139684"	-10.143	-77.582
"ZINC000020081932"	-10.519	-77.582
"ZINC000000653793"	-10.285	-77.580
"ZINC000306136871"	-10.423	-77.579
"ZINC000002749297"	-10.040	-77.573
"ZINC000005572484"	-10.528	-77.571
"ZINC000022855067"	-10.500	-77.563
"ZINC000004053002"	-10.533	-77.562
"ZINC000057412421"	-10.089	-77.562
"ZINC000009414972"	-10.604	-77.558
"ZINC000032089252"	-10.510	-77.554
"ZINC000007456732"	-10.120	-77.551
"ZINC000101293916"	-11.358	-77.550
"ZINC000012303726"	-10.085	-77.544
"ZINC000001423114"	-10.338	-77.544
"ZINC000014069151"	-10.072	-77.543
"ZINC000012249835"	-10.087	-77.540
"ZINC000067285441"	-10.523	-77.538
"ZINC000102710707"	-10.075	-77.537
"ZINC000102926321"	-10.393	-77.530
"ZINC000020573766"	-10.660	-77.529
"ZINC000014095519"	-10.569	-77.522
"ZINC000032611713"	-10.818	-77.520
"ZINC000095501277"	-10.010	-77.509
"ZINC000009513091"	-10.578	-77.509
"ZINC000009937963"	-10.023	-77.506
"ZINC000004812409"	-10.694	-77.504
"ZINC000013655242"	-10.203	-77.503
"ZINC000170624682"	-10.580	-77.493
"ZINC000064859695"	-10.070	-77.492
"ZINC000091475367"	-11.519	-77.485
"ZINC000016225198"	-10.294	-77.483
"ZINC000008771922"	-10.476	-77.478
"ZINC000009126429"	-10.630	-77.477
"ZINC000408699464"	-10.326	-77.471
"ZINC000002429605"	-10.008	-77.465
"ZINC000004840975"	-10.194	-77.465
"ZINC000003017488"	-10.154	-77.465
"ZINC000004142493"	-10.413	-77.456
"ZINC000012736699"	-10.209	-77.454
"ZINC000102859629"	-10.499	-77.449
"ZINC000000798034"	-10.226	-77.447
"ZINC000009518889"	-10.290	-77.447
"ZINC000299738214"	-10.234	-77.444
"ZINC000102727762"	-10.104	-77.442
"ZINC000071714776"	-10.424	-77.438
"ZINC000102483250"	-10.905	-77.433
"ZINC000025739932"	-10.365	-77.430
"ZINC000032777033"	-10.642	-77.425
"ZINC000001135333"	-10.871	-77.421
"ZINC000009650304"	-10.922	-77.420
"ZINC000008601562"	-10.252	-77.415
"ZINC001506412257"	-10.547	-77.414
"ZINC000102533249"	-10.734	-77.408
"ZINC000008858217"	-10.188	-77.407
"ZINC000057487995"	-10.980	-77.406
"ZINC000009119209"	-10.487	-77.405
"ZINC000021595325"	-10.172	-77.403
"ZINC000224286053"	-10.165	-77.400
"ZINC000008865757"	-10.120	-77.400
"ZINC000100921520"	-10.325	-77.398
"ZINC000225859641"	-10.283	-77.382
"ZINC000000853020"	-10.652	-77.381
"ZINC000102489025"	-10.598	-77.372
"ZINC000010186581"	-10.795	-77.370
"ZINC000098211424"	-10.010	-77.368
"ZINC000012342280"	-10.022	-77.360
"ZINC000100877444"	-10.081	-77.351
"ZINC000063856323"	-10.187	-77.348
"ZINC000013280962"	-10.288	-77.346
"ZINC000022997332"	-10.653	-77.341
"ZINC000067982918"	-11.094	-77.339
"ZINC000096266781"	-10.168	-77.338
"ZINC000095726748"	-10.495	-77.334
"ZINC000035311761"	-10.316	-77.333
"ZINC000095517142"	-10.248	-77.332
"ZINC000101287523"	-10.169	-77.324
"ZINC000000867609"	-10.295	-77.320
"ZINC000004828935"	-10.437	-77.313
"ZINC000065425878"	-10.482	-77.311
"ZINC000001390268"	-10.111	-77.308
"ZINC000009116917"	-10.383	-77.293
"ZINC000009316876"	-11.021	-77.292
"ZINC000013131461"	-10.658	-77.285
"ZINC000247965700"	-10.635	-77.283
"ZINC000299785219"	-10.046	-77.276
"ZINC000038676187"	-10.046	-77.275
"ZINC000032867733"	-10.400	-77.275
"ZINC000102488794"	-10.165	-77.258
"ZINC000013725514"	-10.346	-77.252
"ZINC000225663741"	-10.002	-77.250
"ZINC000032581188"	-10.519	-77.249
"ZINC000604418866"	-11.682	-77.241
"ZINC000102927200"	-10.514	-77.233
"ZINC000019741411"	-11.510	-77.227
"ZINC000102883327"	-10.145	-77.226
"ZINC000012062341"	-10.101	-77.224
"ZINC000013568799"	-10.352	-77.222
"ZINC000011753657"	-10.317	-77.220
"ZINC000000708187"	-10.456	-77.214
"ZINC000009707405"	-10.599	-77.213
"ZINC000019561875"	-10.277	-77.210
"ZINC000002396330"	-10.190	-77.202
"ZINC000019692135"	-10.027	-77.201
"ZINC000009969251"	-10.076	-77.199
"ZINC000006671754"	-10.445	-77.198
"ZINC000224159814"	-10.025	-77.190
"ZINC000306128496"	-10.213	-77.187
"ZINC000040141127"	-10.663	-77.182
"ZINC000022853449"	-10.026	-77.175
"ZINC000009672424"	-10.621	-77.168
"ZINC000001381388"	-10.559	-77.168
"ZINC000057489666"	-10.296	-77.166
"ZINC000014155039"	-10.203	-77.165
"ZINC000014974280"	-10.085	-77.164
"ZINC000102857514"	-10.514	-77.163
"ZINC000048112473"	-11.311	-77.163
"ZINC000585157962"	-11.074	-77.152
"ZINC000257272286"	-10.075	-77.149
"ZINC000005904155"	-10.421	-77.146
"ZINC000103121521"	-10.311	-77.143
"ZINC000007920994"	-10.060	-77.142
"ZINC000019907748"	-10.293	-77.141
"ZINC000008858551"	-10.543	-77.141
"ZINC000408843617"	-10.045	-77.136
"ZINC000018206185"	-10.183	-77.134
"ZINC000216951018"	-10.555	-77.132
"ZINC000003304259"	-10.479	-77.130
"ZINC000224258306"	-10.514	-77.129
"ZINC000256027853"	-10.408	-77.129
"ZINC000244718967"	-11.111	-77.128
"ZINC000002336721"	-10.250	-77.128
"ZINC001547206035"	-10.489	-77.124
"ZINC000095474807"	-10.338	-77.105
"ZINC000008996306"	-11.324	-77.104
"ZINC000017077435"	-10.511	-77.102
"ZINC000012316587"	-10.201	-77.101
"ZINC000003896621"	-10.242	-77.090
"ZINC000408625053"	-10.121	-77.086
"ZINC000019572005"	-10.446	-77.083
"ZINC000102526476"	-10.529	-77.079
"ZINC000004934510"	-10.817	-77.075
"ZINC000012514836"	-10.261	-77.072
"ZINC000028711262"	-10.877	-77.064
"ZINC000002799856"	-10.188	-77.063
"ZINC000008705968"	-10.430	-77.055
"ZINC000028226251"	-10.358	-77.047
"ZINC000059087283"	-10.466	-77.043
"ZINC000009123623"	-10.385	-77.040
"ZINC001529126047"	-10.381	-77.030
"ZINC000100643563"	-10.008	-77.028
"ZINC000019564242"	-10.229	-77.018
"ZINC000008734648"	-10.174	-77.017
"ZINC000409412599"	-10.445	-77.009
"ZINC000009442740"	-10.280	-76.994
"ZINC000009069154"	-10.088	-76.988
"ZINC000009173861"	-10.233	-76.982
"ZINC000022534050"	-10.604	-76.978
"ZINC000102931940"	-10.449	-76.976
"ZINC000013116906"	-10.727	-76.975
"ZINC000004849139"	-10.568	-76.974
"ZINC000002808927"	-10.125	-76.973
"ZINC000057313127"	-10.404	-76.972
"ZINC000012655668"	-10.498	-76.972
"ZINC000020104441"	-10.079	-76.966
"ZINC000016838965"	-11.489	-76.964
"ZINC000017198120"	-10.244	-76.963
"ZINC000019374003"	-10.127	-76.961
"ZINC000032501863"	-10.361	-76.958
"ZINC000041089583"	-10.019	-76.952
"ZINC000426634276"	-11.188	-76.950
"ZINC000306122897"	-10.312	-76.949
"ZINC000005426777"	-10.211	-76.941
"ZINC000019743732"	-10.326	-76.938
"ZINC000032501877"	-10.645	-76.937
"ZINC000408680781"	-10.048	-76.935
"ZINC000008921242"	-10.148	-76.925
"ZINC000102884149"	-10.420	-76.924
"ZINC000019135200"	-10.740	-76.917
"ZINC000216952280"	-10.084	-76.917
"ZINC000068713068"	-10.233	-76.893
"ZINC000096141646"	-10.028	-76.881
"ZINC000040285639"	-10.551	-76.879
"ZINC000023135903"	-10.039	-76.879
"ZINC000102864227"	-10.256	-76.872
"ZINC000001088859"	-10.637	-76.872
"ZINC000003492706"	-10.091	-76.871
"ZINC000057427403"	-10.113	-76.863
"ZINC000002204743"	-10.174	-76.861
"ZINC000095363499"	-10.577	-76.856
"ZINC000031815541"	-10.075	-76.848
"ZINC000040288590"	-10.360	-76.844
"ZINC000009274707"	-10.095	-76.840
"ZINC000072429051"	-10.189	-76.835
"ZINC000036716136"	-10.156	-76.834
"ZINC000095479024"	-10.177	-76.833
"ZINC000952866972"	-10.123	-76.827
"ZINC000009662656"	-10.201	-76.823
"ZINC000257233423"	-10.411	-76.814
"ZINC000024192964"	-10.085	-76.807
"ZINC000002488864"	-10.406	-76.800
"ZINC001800410086"	-10.047	-76.796
"ZINC000024217784"	-10.380	-76.795
"ZINC000005446485"	-10.049	-76.793
"ZINC000013039034"	-10.042	-76.793
"ZINC000067263311"	-10.157	-76.792
"ZINC000000817623"	-10.775	-76.786
"ZINC000035686487"	-10.216	-76.786
"ZINC000016839152"	-10.545	-76.784
"ZINC000828291765"	-10.487	-76.780
"ZINC000020057619"	-10.323	-76.778
"ZINC000056936094"	-10.035	-76.773
"ZINC000003654252"	-10.080	-76.766
"ZINC001506410842"	-10.333	-76.766
"ZINC000048196066"	-10.095	-76.763
"ZINC000092061737"	-10.140	-76.761
"ZINC000058159427"	-10.611	-76.758
"ZINC000102531279"	-10.470	-76.757
"ZINC000102925743"	-10.321	-76.753
"ZINC000102805635"	-10.393	-76.749
"ZINC000102805169"	-10.274	-76.749
"ZINC000004815670"	-10.647	-76.745
"ZINC000588227610"	-10.287	-76.741
"ZINC000223648267"	-10.001	-76.739
"ZINC000000781555"	-10.125	-76.731
"ZINC000002253021"	-10.039	-76.728
"ZINC000091364649"	-10.163	-76.718
"ZINC000019376138"	-10.047	-76.714
"ZINC000102941741"	-10.261	-76.714
"ZINC000225373380"	-10.581	-76.704
"ZINC000003273633"	-10.354	-76.696
"ZINC000222573181"	-10.388	-76.696
"ZINC000036611616"	-11.007	-76.691
"ZINC000008845101"	-10.014	-76.690
"ZINC000066088687"	-10.442	-76.689
"ZINC000073091324"	-10.089	-76.684
"ZINC000009302158"	-10.510	-76.680
"ZINC000000794058"	-10.688	-76.671
"ZINC000104827595"	-10.689	-76.671
"ZINC000009937958"	-10.439	-76.668
"ZINC000103224298"	-10.221	-76.661
"ZINC000020309205"	-10.314	-76.661
"ZINC000019525261"	-10.414	-76.659
"ZINC000002448292"	-10.002	-76.656
"ZINC000067967276"	-10.136	-76.654
"ZINC000101287958"	-10.705	-76.654
"ZINC000001376213"	-10.464	-76.651
"ZINC000096122810"	-10.098	-76.649
"ZINC000952981532"	-10.043	-76.649
"ZINC000408763430"	-10.397	-76.644
"ZINC000012952887"	-10.002	-76.643
"ZINC000008810896"	-10.271	-76.638
"ZINC000004585393"	-10.130	-76.634
"ZINC000012491771"	-10.214	-76.634
"ZINC000008818495"	-10.264	-76.627
"ZINC000006142750"	-10.011	-76.620
"ZINC000019742368"	-10.064	-76.616
"ZINC000005354929"	-10.356	-76.615
"ZINC000013727761"	-10.372	-76.607
"ZINC000218738972"	-10.232	-76.604
"ZINC000102876683"	-11.246	-76.603
"ZINC000019564149"	-10.273	-76.592
"ZINC000040175542"	-10.409	-76.577
"ZINC000095946109"	-10.359	-76.576
"ZINC000012776497"	-10.002	-76.568
"ZINC000104189186"	-10.095	-76.567
"ZINC000036358890"	-10.573	-76.567
"ZINC000011689605"	-10.159	-76.565
"ZINC000019741295"	-10.152	-76.563
"ZINC000003999950"	-10.113	-76.561
"ZINC000015069232"	-10.556	-76.552
"ZINC000042089725"	-10.061	-76.550
"ZINC000033011874"	-10.529	-76.550
"ZINC000009316791"	-10.983	-76.550
"ZINC000102526734"	-10.581	-76.548
"ZINC000009738107"	-10.067	-76.548
"ZINC000013424355"	-10.224	-76.544
"ZINC000033026046"	-10.473	-76.541
"ZINC000020309200"	-10.525	-76.539
"ZINC000102862333"	-10.065	-76.538
"ZINC000015910831"	-10.328	-76.536
"ZINC000010449681"	-10.069	-76.535
"ZINC000057477575"	-10.184	-76.535
"ZINC000409069625"	-10.718	-76.528
"ZINC000097602518"	-10.601	-76.526
"ZINC000604406189"	-10.826	-76.523
"ZINC000409109441"	-10.050	-76.517
"ZINC000016839127"	-10.873	-76.513
"ZINC000001805656"	-10.431	-76.505
"ZINC000408597611"	-10.112	-76.499
"ZINC000306143243"	-10.396	-76.498
"ZINC000010794493"	-10.305	-76.497
"ZINC000102805008"	-10.415	-76.496
"ZINC000102707366"	-10.494	-76.489
"ZINC000000807965"	-10.227	-76.475
"ZINC000009962339"	-10.223	-76.461
"ZINC000409177147"	-10.296	-76.458
"ZINC000059139713"	-10.018	-76.452
"ZINC000016132882"	-10.024	-76.443
"ZINC000072159028"	-10.414	-76.441
"ZINC000035289287"	-10.160	-76.432
"ZINC000257276705"	-10.140	-76.431
"ZINC000002859056"	-10.202	-76.428
"ZINC000534676038"	-10.957	-76.428
"ZINC000101288192"	-10.709	-76.424
"ZINC000014672224"	-10.070	-76.421
"ZINC000008717444"	-10.285	-76.414
"ZINC000584889126"	-10.166	-76.413
"ZINC000009381091"	-10.123	-76.412
"ZINC000409189777"	-10.073	-76.412
"ZINC000017295598"	-10.892	-76.411
"ZINC000003210501"	-10.152	-76.405
"ZINC000001224424"	-10.014	-76.402
"ZINC000002529489"	-11.640	-76.400
"ZINC000009545119"	-10.508	-76.397
"ZINC000002623082"	-10.518	-76.396
"ZINC000001377005"	-10.088	-76.393
"ZINC000035563629"	-10.402	-76.389
"ZINC000012712223"	-10.105	-76.388
"ZINC000020309467"	-10.651	-76.383
"ZINC000057487781"	-10.237	-76.381
"ZINC000006237922"	-10.446	-76.371
"ZINC000257333782"	-10.622	-76.371
"ZINC000022610102"	-10.354	-76.365
"ZINC000017083078"	-10.111	-76.360
"ZINC000002385480"	-10.137	-76.360
"ZINC000112294428"	-10.405	-76.357
"ZINC000009611578"	-10.475	-76.355
"ZINC000102860169"	-10.288	-76.343
"ZINC000020395325"	-10.190	-76.334
"ZINC000224383587"	-10.503	-76.325
"ZINC000012688114"	-10.407	-76.321
"ZINC000057487494"	-11.187	-76.320
"ZINC000020592261"	-10.306	-76.317
"ZINC000226353416"	-10.306	-76.316
"ZINC000000646769"	-10.246	-76.313
"ZINC000012241266"	-10.004	-76.309
"ZINC000009442206"	-10.147	-76.307
"ZINC000009729715"	-10.134	-76.305
