"Title"	"docking score"	"MMGBSA dG Bind"
"ZINC000257287679"	-10.517	-71.639
"ZINC000009681778"	-10.976	-71.631
"ZINC000003007755"	-10.364	-71.629
"ZINC000008920060"	-10.366	-71.612
"ZINC000222574888"	-10.079	-71.605
"ZINC000015421175"	-10.775	-71.593
"ZINC000102883987"	-10.591	-71.588
"ZINC000018223042"	-10.537	-71.585
"ZINC000102528110"	-10.130	-71.584
"ZINC000008706978"	-10.188	-71.581
"ZINC000013057994"	-10.188	-71.577
"ZINC000040485639"	-10.457	-71.569
"ZINC000059104472"	-10.609	-71.564
"ZINC000020219626"	-10.045	-71.556
"ZINC000019747136"	-10.668	-71.549
"ZINC000102929293"	-10.242	-71.548
"ZINC000008438650"	-10.589	-71.547
"ZINC000014246154"	-10.840	-71.546
"ZINC000009382344"	-10.633	-71.533
"ZINC000095375940"	-10.238	-71.531
"ZINC000061718743"	-10.204	-71.529
"ZINC000409078157"	-10.888	-71.529
"ZINC000409289114"	-10.020	-71.517
"ZINC000023956348"	-10.154	-71.516
"ZINC000102749493"	-10.466	-71.514
"ZINC000009173861"	-10.047	-71.512
"ZINC000003517491"	-10.264	-71.507
"ZINC000036360400"	-10.226	-71.498
"ZINC000098211456"	-10.212	-71.492
"ZINC000072400948"	-10.501	-71.490
"ZINC000011665783"	-10.112	-71.489
"ZINC000605694711"	-10.011	-71.481
"ZINC000020138968"	-10.069	-71.480
"ZINC000102369079"	-10.706	-71.477
"ZINC000015519619"	-10.073	-71.473
"ZINC000008790369"	-10.347	-71.472
"ZINC000022853094"	-10.345	-71.467
"ZINC000012244024"	-10.562	-71.465
"ZINC000067258131"	-10.394	-71.465
"ZINC000009519407"	-10.297	-71.459
"ZINC000018223041"	-11.123	-71.457
"ZINC000001122993"	-10.016	-71.448
"ZINC000001474773"	-10.037	-71.446
"ZINC000072371923"	-10.242	-71.444
"ZINC000245242250"	-11.170	-71.439
"ZINC000032127791"	-10.538	-71.430
"ZINC000426478288"	-10.645	-71.406
"ZINC000003505114"	-10.203	-71.401
"ZINC000102695852"	-10.311	-71.381
"ZINC000009088625"	-10.014	-71.377
"ZINC000023157752"	-10.191	-71.363
"ZINC000101062653"	-10.938	-71.362
"ZINC000095472172"	-10.489	-71.359
"ZINC000016954976"	-10.316	-71.357
"ZINC000008613626"	-10.079	-71.349
"ZINC000409067138"	-10.083	-71.344
"ZINC000102931684"	-10.024	-71.340
"ZINC000036709928"	-10.378	-71.337
"ZINC000040485462"	-10.082	-71.326
"ZINC000009264052"	-11.047	-71.317
"ZINC000009272784"	-11.321	-71.307
"ZINC000022428027"	-10.873	-71.295
"ZINC000021942620"	-10.255	-71.290
"ZINC000015068505"	-10.008	-71.281
"ZINC000020533403"	-10.107	-71.272
"ZINC000001160494"	-10.323	-71.268
"ZINC000079480575"	-10.426	-71.266
"ZINC000223572424"	-10.150	-71.263
"ZINC000028221655"	-10.211	-71.253
"ZINC000019770415"	-10.258	-71.250
"ZINC000036357452"	-10.049	-71.232
"ZINC000001287752"	-10.011	-71.230
"ZINC000409291081"	-10.727	-71.217
"ZINC000065372621"	-10.234	-71.213
"ZINC000072158921"	-10.322	-71.207
"ZINC000036370379"	-10.184	-71.207
"ZINC000019591615"	-10.124	-71.195
"ZINC000020025066"	-10.925	-71.183
"ZINC000001328392"	-10.317	-71.177
"ZINC000019938105"	-10.166	-71.166
"ZINC000003027571"	-10.434	-71.165
"ZINC000306123177"	-10.090	-71.157
"ZINC000022627354"	-10.631	-71.150
"ZINC000022997773"	-10.065	-71.147
"ZINC000257276705"	-11.081	-71.137
"ZINC000102927769"	-10.341	-71.135
"ZINC000008829982"	-10.675	-71.128
"ZINC000008935948"	-10.320	-71.127
"ZINC000102882287"	-10.266	-71.121
"ZINC000002270501"	-10.121	-71.115
"ZINC000022610102"	-10.029	-71.114
"ZINC000003366142"	-10.633	-71.111
"ZINC000022627161"	-10.191	-71.110
"ZINC000426662358"	-10.679	-71.109
"ZINC000096470550"	-10.445	-71.103
"ZINC000008977201"	-10.369	-71.103
"ZINC000022626598"	-10.214	-71.100
"ZINC000101465487"	-10.389	-71.097
"ZINC000004554495"	-10.389	-71.097
"ZINC000016392267"	-10.545	-71.096
"ZINC000020532926"	-10.103	-71.085
"ZINC000022626270"	-10.237	-71.079
"ZINC000299817212"	-10.439	-71.060
"ZINC000016838967"	-10.050	-71.059
"ZINC000001431611"	-10.077	-71.058
"ZINC000102930231"	-10.073	-71.044
"ZINC000219997809"	-10.096	-71.039
"ZINC000015865230"	-10.319	-71.029
"ZINC000033497990"	-10.249	-71.019
"ZINC000102513263"	-10.011	-71.011
"ZINC000019522395"	-10.167	-71.010
"ZINC000008726184"	-10.854	-71.007
"ZINC000017358364"	-10.419	-70.986
"ZINC000009661391"	-10.335	-70.985
"ZINC000409127589"	-10.288	-70.984
"ZINC000000636176"	-10.838	-70.983
"ZINC000009426105"	-10.185	-70.978
"ZINC000001049822"	-10.125	-70.977
"ZINC000032961976"	-10.115	-70.969
"ZINC000013150687"	-10.593	-70.965
"ZINC000008734648"	-10.301	-70.955
"ZINC000102926483"	-10.106	-70.950
"ZINC000426628266"	-10.437	-70.926
"ZINC000000609715"	-10.270	-70.911
"ZINC000017231576"	-10.259	-70.910
"ZINC000096318697"	-11.331	-70.909
"ZINC000019625754"	-10.474	-70.896
"ZINC000009548136"	-10.220	-70.892
"ZINC000102883327"	-10.125	-70.885
"ZINC000426599791"	-10.080	-70.884
"ZINC000009713821"	-10.422	-70.868
"ZINC000102546982"	-10.040	-70.853
"ZINC000009157727"	-10.306	-70.850
"ZINC000009493251"	-10.230	-70.835
"ZINC000010022176"	-10.104	-70.818
"ZINC000032796346"	-10.304	-70.806
"ZINC000016838991"	-10.640	-70.806
"ZINC000097681851"	-10.722	-70.797
"ZINC000005885375"	-10.420	-70.790
"ZINC000253470527"	-10.151	-70.784
"ZINC000048267907"	-11.332	-70.780
"ZINC000000780908"	-10.324	-70.759
"ZINC000003007709"	-10.408	-70.758
"ZINC000038829189"	-10.024	-70.757
"ZINC000102933479"	-10.200	-70.743
"ZINC000021728039"	-10.490	-70.737
"ZINC000009970949"	-10.037	-70.729
"ZINC000020158198"	-10.254	-70.704
"ZINC000022024815"	-10.119	-70.699
"ZINC000000793794"	-10.401	-70.697
"ZINC000096115310"	-10.205	-70.692
"ZINC000011662110"	-10.317	-70.681
"ZINC000022626280"	-10.303	-70.678
"ZINC000426612636"	-10.441	-70.674
"ZINC000026287337"	-10.167	-70.661
"ZINC000012461629"	-10.112	-70.641
"ZINC000169754424"	-10.621	-70.634
"ZINC000057507125"	-10.046	-70.631
"ZINC000009316876"	-10.273	-70.631
"ZINC000604419733"	-10.423	-70.627
"ZINC000008721472"	-10.320	-70.624
"ZINC000013153524"	-10.063	-70.620
"ZINC000008878996"	-10.274	-70.618
"ZINC000218325844"	-10.887	-70.613
"ZINC000225160658"	-10.251	-70.611
"ZINC000010157315"	-10.672	-70.608
"ZINC000033327344"	-10.535	-70.600
"ZINC000102531934"	-10.225	-70.595
"ZINC000257228880"	-10.282	-70.590
"ZINC000257316744"	-10.609	-70.586
"ZINC000426652181"	-10.270	-70.585
"ZINC000103892524"	-10.181	-70.582
"ZINC000072401157"	-10.016	-70.578
"ZINC000059449257"	-10.117	-70.578
"ZINC000426490107"	-10.087	-70.570
"ZINC000013730632"	-10.452	-70.567
"ZINC000002998994"	-10.198	-70.562
"ZINC000888088380"	-10.258	-70.561
"ZINC000222596972"	-10.438	-70.555
"ZINC000001437212"	-10.419	-70.550
"ZINC000071714776"	-10.046	-70.547
"ZINC000012230490"	-10.015	-70.546
"ZINC000022090060"	-10.349	-70.540
"ZINC000022627490"	-10.298	-70.530
"ZINC000009066882"	-10.157	-70.529
"ZINC000023157941"	-10.379	-70.525
"ZINC000000883806"	-10.430	-70.525
"ZINC000014201943"	-10.296	-70.525
"ZINC000014889182"	-10.915	-70.523
"ZINC000167496842"	-10.103	-70.515
"ZINC000000895721"	-10.030	-70.514
"ZINC000035288944"	-10.130	-70.513
"ZINC000005477763"	-10.486	-70.509
"ZINC000015799847"	-10.037	-70.503
"ZINC000222593858"	-10.180	-70.500
"ZINC000015987576"	-10.182	-70.487
"ZINC000010110216"	-10.550	-70.481
"ZINC000003007726"	-10.060	-70.471
"ZINC000019376498"	-10.354	-70.459
"ZINC000036051945"	-10.099	-70.456
"ZINC000001068724"	-10.329	-70.437
"ZINC000100180340"	-10.459	-70.434
"ZINC000102884489"	-10.250	-70.411
"ZINC000008920938"	-10.287	-70.409
"ZINC000009937958"	-10.011	-70.398
"ZINC000055343536"	-10.351	-70.376
"ZINC000020418584"	-10.004	-70.362
"ZINC000575443318"	-10.074	-70.354
"ZINC000102574134"	-10.033	-70.351
"ZINC000409407966"	-10.141	-70.342
"ZINC000102369137"	-10.225	-70.340
"ZINC000306131152"	-10.251	-70.321
"ZINC000023157852"	-10.204	-70.316
"ZINC000015769791"	-10.332	-70.314
"ZINC000044792212"	-10.371	-70.305
"ZINC000257332382"	-10.040	-70.296
"ZINC000012452813"	-10.137	-70.291
"ZINC000216370615"	-10.066	-70.285
"ZINC000004943913"	-10.300	-70.276
"ZINC000003031287"	-10.407	-70.270
"ZINC000016839092"	-10.548	-70.248
"ZINC000299757618"	-10.580	-70.244
"ZINC000019312334"	-10.035	-70.233
"ZINC000065427071"	-10.989	-70.224
"ZINC000409139398"	-10.057	-70.223
"ZINC000169754385"	-10.659	-70.218
"ZINC000226768085"	-10.514	-70.216
"ZINC000102741733"	-10.128	-70.210
"ZINC000012909355"	-10.210	-70.205
"ZINC000226861691"	-11.110	-70.199
"ZINC000055228250"	-10.072	-70.183
"ZINC000225042231"	-11.464	-70.168
"ZINC000008834951"	-10.076	-70.168
"ZINC001776111693"	-10.953	-70.167
"ZINC000023040007"	-10.527	-70.157
"ZINC000013015465"	-10.034	-70.142
"ZINC000009462999"	-10.570	-70.137
"ZINC000012574731"	-10.186	-70.129
"ZINC000009011078"	-10.107	-70.096
"ZINC000003341252"	-10.207	-70.091
"ZINC000009994276"	-10.484	-70.086
"ZINC000006684022"	-10.048	-70.084
"ZINC000023157562"	-10.558	-70.079
"ZINC000014291157"	-10.360	-70.076
"ZINC000033399709"	-10.901	-70.064
"ZINC000022854477"	-10.050	-70.058
"ZINC000242167640"	-10.232	-70.057
"ZINC000067217272"	-10.036	-70.049
"ZINC000225438658"	-10.095	-70.046
"ZINC000001335279"	-10.085	-70.043
"ZINC000012152442"	-10.862	-70.039
"ZINC000096193433"	-11.402	-70.034
"ZINC000030865596"	-10.066	-70.022
"ZINC000409124024"	-10.738	-70.021
"ZINC000001088244"	-10.594	-70.017
"ZINC000260767900"	-10.340	-70.016
"ZINC000102600190"	-11.057	-70.004
"ZINC000604403958"	-10.316	-70.003
"ZINC000100138711"	-11.614	-69.997
"ZINC000224639333"	-10.016	-69.997
"ZINC000011839063"	-10.218	-69.997
"ZINC000952872346"	-10.271	-69.994
"ZINC000017094143"	-10.043	-69.993
"ZINC000222577073"	-10.483	-69.988
"ZINC000002236279"	-10.179	-69.988
"ZINC000012293313"	-10.091	-69.983
"ZINC000067886179"	-10.757	-69.981
"ZINC000005800239"	-10.031	-69.977
"ZINC000019761021"	-10.145	-69.976
"ZINC000245242253"	-10.542	-69.972
"ZINC000106770326"	-10.324	-69.968
"ZINC000028221693"	-10.243	-69.956
"ZINC000008818199"	-10.264	-69.942
"ZINC000022627450"	-10.339	-69.939
"ZINC000013225629"	-10.208	-69.934
"ZINC000101313420"	-10.373	-69.933
"ZINC000023157775"	-10.056	-69.930
"ZINC000012384891"	-10.135	-69.920
"ZINC000004817153"	-10.227	-69.919
"ZINC000012716528"	-10.422	-69.917
"ZINC000033279101"	-11.025	-69.916
"ZINC000006385718"	-10.180	-69.910
"ZINC000019691813"	-10.070	-69.910
"ZINC000516421377"	-10.765	-69.907
"ZINC000065535689"	-10.165	-69.904
"ZINC000077298538"	-10.883	-69.897
"ZINC000019237570"	-10.842	-69.896
"ZINC000022853691"	-10.041	-69.893
"ZINC000067299151"	-10.230	-69.884
"ZINC000023126712"	-10.676	-69.871
"ZINC000008954294"	-10.277	-69.865
"ZINC000004121070"	-10.012	-69.851
"ZINC000035289431"	-10.357	-69.844
"ZINC000020356894"	-10.433	-69.836
"ZINC000103563344"	-10.212	-69.834
"ZINC000021942623"	-10.075	-69.834
"ZINC000005502426"	-10.346	-69.825
"ZINC000257233350"	-10.379	-69.821
"ZINC000004863062"	-10.319	-69.809
"ZINC000057774515"	-10.074	-69.804
"ZINC000008901436"	-10.329	-69.797
"ZINC000024878456"	-10.862	-69.797
"ZINC000002692319"	-10.015	-69.795
"ZINC000060240542"	-10.133	-69.784
"ZINC000014184232"	-10.032	-69.768
"ZINC000021867378"	-10.631	-69.762
"ZINC000408677662"	-10.087	-69.758
"ZINC000247546527"	-10.100	-69.747
"ZINC000001543374"	-10.096	-69.747
"ZINC000019236118"	-10.309	-69.742
"ZINC000225184887"	-10.166	-69.739
"ZINC000049002202"	-10.032	-69.728
"ZINC000102036582"	-10.467	-69.724
"ZINC000098211391"	-10.281	-69.716
"ZINC000409131317"	-10.206	-69.715
"ZINC000223171280"	-10.200	-69.709
"ZINC000003364054"	-10.153	-69.701
"ZINC000023158140"	-10.326	-69.698
"ZINC000002253021"	-10.307	-69.694
"ZINC000057347814"	-11.141	-69.690
"ZINC000008438656"	-10.232	-69.666
"ZINC000223467677"	-10.044	-69.657
"ZINC000096190133"	-10.126	-69.654
"ZINC000000945061"	-10.207	-69.646
"ZINC000102541646"	-10.185	-69.644
"ZINC000012249806"	-10.007	-69.629
"ZINC000002970619"	-10.158	-69.622
"ZINC000036051166"	-10.549	-69.611
"ZINC000095474343"	-11.139	-69.605
"ZINC000019744446"	-10.162	-69.602
"ZINC000095480579"	-10.545	-69.597
"ZINC000408973813"	-10.381	-69.593
"ZINC000001060577"	-10.271	-69.593
"ZINC000009152345"	-10.713	-69.585
"ZINC000224297516"	-10.301	-69.582
"ZINC000040152837"	-10.432	-69.578
"ZINC000008927784"	-10.249	-69.567
"ZINC000003007672"	-10.209	-69.555
"ZINC000032615699"	-10.000	-69.547
"ZINC000001694535"	-10.435	-69.544
"ZINC000003007749"	-10.440	-69.542
"ZINC000013003529"	-10.036	-69.538
"ZINC000077100893"	-10.593	-69.538
"ZINC000101628511"	-10.339	-69.525
"ZINC000020672969"	-10.414	-69.505
"ZINC000014114625"	-10.248	-69.498
"ZINC000000628712"	-10.078	-69.488
"ZINC000001376852"	-10.112	-69.477
"ZINC000035289342"	-10.199	-69.477
"ZINC000408567618"	-10.420	-69.463
"ZINC000101723268"	-10.130	-69.463
"ZINC000011838509"	-10.581	-69.452
"ZINC000019450780"	-10.022	-69.440
"ZINC000409234393"	-10.019	-69.420
"ZINC000013691438"	-10.199	-69.415
"ZINC000008705968"	-10.763	-69.414
"ZINC000024995209"	-10.015	-69.413
"ZINC000011814970"	-10.114	-69.408
"ZINC000038708904"	-10.195	-69.396
"ZINC000002716537"	-11.759	-69.386
"ZINC000096155158"	-10.077	-69.381
"ZINC000011964289"	-10.008	-69.375
"ZINC000032622067"	-10.196	-69.361
"ZINC000009268011"	-10.314	-69.360
"ZINC000006281589"	-10.652	-69.358
"ZINC000067319118"	-10.042	-69.358
"ZINC000021655149"	-10.114	-69.357
"ZINC000096155090"	-10.399	-69.336
"ZINC000002493273"	-10.027	-69.333
"ZINC000257315056"	-10.436	-69.330
"ZINC000096113886"	-10.343	-69.321
"ZINC000012341908"	-10.190	-69.315
"ZINC000009316791"	-10.699	-69.315
"ZINC000009450372"	-10.169	-69.307
"ZINC000003342142"	-10.235	-69.302
"ZINC000001222953"	-10.079	-69.301
"ZINC000023157727"	-10.418	-69.293
"ZINC000002585228"	-10.027	-69.293
"ZINC000009410933"	-11.336	-69.289
"ZINC000224888675"	-10.484	-69.282
"ZINC000952970863"	-10.027	-69.279
"ZINC000575620686"	-10.049	-69.277
"ZINC000036390256"	-10.468	-69.267
"ZINC000010215461"	-10.100	-69.265
"ZINC000226768223"	-10.079	-69.261
"ZINC000223499124"	-12.134	-69.241
"ZINC000095356621"	-10.052	-69.220
"ZINC000041084776"	-10.020	-69.195
"ZINC000010157694"	-10.379	-69.194
"ZINC000009152502"	-10.831	-69.193
"ZINC000009046753"	-10.271	-69.193
"ZINC000009516550"	-10.595	-69.185
"ZINC000023157325"	-10.282	-69.182
"ZINC000169754325"	-10.134	-69.182
"ZINC000133581757"	-10.268	-69.180
"ZINC000022358691"	-10.187	-69.166
"ZINC000009173174"	-10.212	-69.140
"ZINC000014168274"	-10.505	-69.128
"ZINC000095475872"	-10.311	-69.122
"ZINC000102514444"	-10.484	-69.089
"ZINC000102368878"	-10.314	-69.075
"ZINC000096155664"	-10.114	-69.075
"ZINC000009738107"	-10.099	-69.068
"ZINC000000933003"	-10.016	-69.067
"ZINC000000883913"	-10.292	-69.060
"ZINC000032899984"	-10.239	-69.060
"ZINC000225546934"	-10.135	-69.057
"ZINC000009410953"	-11.313	-69.053
"ZINC000016489018"	-10.025	-69.049
"ZINC000036030502"	-10.085	-69.024
"ZINC000022626570"	-10.266	-69.018
"ZINC000001324545"	-10.094	-69.018
"ZINC000019116980"	-10.347	-69.001
"ZINC000027026037"	-10.195	-68.973
"ZINC000008739377"	-10.143	-68.971
"ZINC000003007651"	-10.153	-68.966
"ZINC000003007757"	-10.065	-68.954
"ZINC000102880994"	-10.048	-68.953
"ZINC000016362133"	-10.184	-68.943
"ZINC000008670952"	-10.217	-68.942
"ZINC000224744594"	-10.286	-68.903
"ZINC000024103936"	-10.248	-68.896
"ZINC000003007662"	-10.003	-68.895
"ZINC000013083657"	-10.052	-68.894
"ZINC000019312703"	-10.163	-68.894
"ZINC000223838851"	-10.154	-68.888
"ZINC000334161852"	-10.021	-68.884
"ZINC000008987975"	-10.169	-68.872
"ZINC000009274895"	-10.737	-68.871
"ZINC000102483990"	-10.124	-68.867
"ZINC000017177734"	-10.216	-68.867
"ZINC000009970135"	-10.307	-68.851
"ZINC000010214508"	-10.315	-68.847
"ZINC000024829994"	-10.483	-68.844
"ZINC000009973868"	-10.158	-68.840
"ZINC001776111184"	-10.906	-68.835
"ZINC000102735345"	-10.312	-68.816
"ZINC000022627043"	-10.577	-68.802
"ZINC000067920233"	-10.895	-68.785
"ZINC000001332576"	-10.808	-68.782
"ZINC000013112520"	-10.560	-68.781
"ZINC000015864991"	-10.054	-68.776
"ZINC000408548116"	-10.240	-68.759
"ZINC000328901273"	-10.077	-68.746
"ZINC000000923162"	-10.064	-68.745
"ZINC000103798109"	-10.917	-68.744
"ZINC001506417030"	-10.275	-68.743
"ZINC000006392896"	-10.457	-68.743
"ZINC000077520376"	-10.029	-68.735
"ZINC000409217175"	-10.776	-68.712
"ZINC000027302911"	-10.101	-68.709
"ZINC000001324810"	-10.974	-68.707
"ZINC000019928226"	-10.188	-68.702
"ZINC000032682175"	-10.088	-68.699
"ZINC000016839156"	-10.843	-68.696
"ZINC000102741133"	-10.326	-68.687
"ZINC000034684973"	-10.274	-68.686
"ZINC000005273811"	-10.405	-68.667
"ZINC000016207304"	-10.298	-68.651
"ZINC000033175317"	-10.661	-68.637
"ZINC000017198170"	-10.469	-68.622
"ZINC000102865477"	-10.022	-68.619
"ZINC000205980352"	-10.651	-68.610
"ZINC000015677145"	-10.801	-68.605
"ZINC000001175209"	-10.161	-68.594
"ZINC000225385958"	-10.316	-68.593
"ZINC000006161850"	-10.128	-68.586
"ZINC000224623829"	-10.142	-68.586
"ZINC000033287518"	-10.099	-68.586
"ZINC000000863767"	-10.116	-68.581
"ZINC000010212911"	-10.072	-68.578
"ZINC000103419252"	-10.415	-68.578
"ZINC000071602734"	-10.080	-68.569
"ZINC000205953768"	-10.706	-68.560
"ZINC000010027525"	-10.128	-68.547
"ZINC000019332221"	-10.184	-68.545
"ZINC000095475057"	-10.990	-68.545
"ZINC000009909503"	-10.095	-68.545
"ZINC000004820138"	-10.149	-68.528
"ZINC000003336707"	-10.133	-68.522
"ZINC000001214398"	-10.049	-68.502
"ZINC000257290628"	-10.396	-68.497
"ZINC000022853350"	-10.036	-68.491
"ZINC000004677172"	-10.549	-68.486
"ZINC000008621784"	-10.100	-68.484
"ZINC000095726672"	-10.117	-68.483
"ZINC000044758701"	-10.286	-68.483
"ZINC000020152176"	-10.814	-68.471
"ZINC000022908970"	-10.036	-68.464
"ZINC000037428103"	-10.412	-68.456
"ZINC000004828966"	-10.071	-68.456
"ZINC001775971365"	-10.274	-68.433
"ZINC000216950276"	-10.073	-68.418
"ZINC000009729654"	-10.230	-68.412
"ZINC000004349341"	-10.084	-68.407
"ZINC000013150684"	-10.320	-68.406
"ZINC000408531016"	-10.229	-68.404
"ZINC000534658858"	-10.151	-68.394
"ZINC000001102343"	-10.151	-68.387
"ZINC000022990227"	-10.151	-68.386
"ZINC000012324956"	-10.228	-68.381
"ZINC000036049525"	-10.220	-68.372
"ZINC000009872225"	-10.040	-68.371
"ZINC000225655867"	-10.374	-68.365
"ZINC000257255936"	-10.183	-68.363
"ZINC000023156834"	-10.194	-68.360
"ZINC000077100730"	-10.344	-68.358
"ZINC000022854881"	-10.048	-68.355
"ZINC000100915572"	-10.534	-68.348
"ZINC000002655354"	-11.193	-68.338
"ZINC000006101589"	-10.044	-68.326
"ZINC000067834403"	-10.359	-68.325
"ZINC000102369125"	-10.056	-68.317
"ZINC000032752756"	-10.100	-68.309
"ZINC000032964299"	-10.663	-68.302
"ZINC000014239608"	-10.550	-68.295
"ZINC000008134874"	-10.057	-68.286
"ZINC000009268299"	-10.406	-68.285
"ZINC000036066091"	-10.079	-68.282
"ZINC000003007708"	-10.231	-68.277
"ZINC000409340335"	-10.592	-68.273
"ZINC000408974589"	-10.421	-68.253
"ZINC000019744520"	-10.497	-68.252
"ZINC000067263316"	-10.223	-68.251
"ZINC000124410208"	-10.044	-68.249
"ZINC000016953644"	-10.202	-68.225
"ZINC000019762833"	-10.070	-68.172
"ZINC000001205927"	-10.006	-68.165
"ZINC000036612383"	-10.230	-68.165
"ZINC000003007663"	-10.159	-68.164
"ZINC000011691609"	-10.835	-68.159
"ZINC000012927977"	-10.881	-68.152
"ZINC000100299576"	-10.043	-68.150
"ZINC000019332213"	-10.382	-68.145
"ZINC000008748622"	-10.299	-68.126
"ZINC000022855108"	-10.024	-68.119
"ZINC000001325276"	-10.296	-68.116
"ZINC000011784255"	-10.289	-68.109
"ZINC000226366085"	-10.092	-68.098
"ZINC000100485539"	-10.334	-68.098
"ZINC000022373916"	-10.195	-68.089
"ZINC000016690221"	-10.085	-68.074
"ZINC000169754410"	-10.094	-68.072
"ZINC000019743778"	-10.026	-68.069
"ZINC000022627589"	-10.077	-68.057
"ZINC000008992277"	-10.670	-68.050
"ZINC000004567994"	-10.057	-68.042
"ZINC000009086796"	-10.680	-68.038
"ZINC000059139713"	-10.129	-68.037
"ZINC000102601448"	-10.235	-68.015
"ZINC000010187806"	-10.200	-68.007
"ZINC000090607944"	-10.128	-68.002
"ZINC000035844057"	-11.192	-67.997
"ZINC000020149987"	-10.141	-67.983
"ZINC000036357601"	-10.249	-67.980
"ZINC000225547837"	-10.881	-67.957
"ZINC000009239590"	-10.031	-67.955
"ZINC000409018535"	-10.631	-67.950
"ZINC000012580789"	-10.020	-67.947
"ZINC000009906164"	-10.151	-67.946
"ZINC000223491803"	-11.767	-67.926
"ZINC001772804484"	-10.704	-67.926
"ZINC000039583901"	-10.072	-67.925
"ZINC000426465202"	-10.137	-67.921
"ZINC000001333905"	-10.400	-67.899
"ZINC000100139153"	-10.572	-67.888
"ZINC000252552559"	-11.152	-67.887
"ZINC000005146722"	-10.028	-67.886
"ZINC000095528418"	-10.052	-67.879
"ZINC000072371936"	-10.915	-67.858
"ZINC000072147307"	-10.511	-67.854
"ZINC000036365920"	-10.166	-67.854
"ZINC000022627012"	-10.025	-67.849
"ZINC000021784851"	-10.142	-67.841
"ZINC000008740837"	-10.105	-67.839
"ZINC000008938268"	-10.569	-67.834
"ZINC000012553184"	-10.968	-67.825
"ZINC000023142187"	-10.116	-67.818
"ZINC000008395920"	-10.480	-67.815
"ZINC000012225993"	-10.208	-67.810
"ZINC000020672972"	-10.389	-67.809
"ZINC000010707792"	-10.122	-67.804
"ZINC000035314650"	-10.135	-67.801
"ZINC000067301206"	-10.127	-67.791
"ZINC000001324811"	-11.122	-67.789
"ZINC000019564129"	-10.084	-67.783
"ZINC000257237350"	-10.006	-67.779
"ZINC000019661944"	-10.189	-67.762
"ZINC000008417697"	-10.040	-67.757
"ZINC000100643599"	-10.193	-67.750
"ZINC000003007729"	-10.203	-67.748
"ZINC000585157929"	-10.194	-67.736
"ZINC000005754738"	-10.041	-67.730
"ZINC000005575718"	-10.068	-67.726
"ZINC000022578295"	-10.212	-67.724
"ZINC000828210170"	-10.061	-67.718
"ZINC000102546035"	-10.404	-67.705
"ZINC000035682948"	-10.646	-67.682
"ZINC000044803329"	-10.072	-67.663
"ZINC000002238758"	-10.113	-67.655
"ZINC000020502337"	-10.106	-67.651
"ZINC000019881344"	-10.515	-67.641
"ZINC000009612516"	-10.140	-67.640
"ZINC000001294109"	-10.242	-67.628
"ZINC000102882268"	-10.208	-67.627
"ZINC000022697075"	-10.206	-67.615
"ZINC000022589730"	-10.143	-67.606
"ZINC000013128162"	-10.505	-67.602
"ZINC000003010222"	-10.782	-67.595
"ZINC000219604250"	-10.313	-67.582
"ZINC000008040908"	-10.155	-67.581
"ZINC000222538257"	-10.028	-67.580
"ZINC000220301204"	-10.157	-67.577
"ZINC000169773451"	-10.431	-67.573
"ZINC000003007727"	-10.094	-67.570
"ZINC000095520367"	-10.579	-67.563
"ZINC000012364732"	-10.916	-67.550
"ZINC000408612810"	-10.005	-67.543
"ZINC000100213087"	-10.055	-67.533
"ZINC000020052513"	-10.055	-67.525
"ZINC000033289529"	-10.077	-67.525
"ZINC000226361886"	-10.003	-67.518
"ZINC000826607785"	-10.016	-67.517
"ZINC000012973805"	-10.005	-67.509
"ZINC000009294141"	-10.735	-67.508
"ZINC000096336108"	-10.001	-67.503
"ZINC000019711956"	-10.151	-67.501
"ZINC000102715175"	-10.051	-67.498
"ZINC000001926343"	-10.256	-67.496
"ZINC000102743451"	-10.104	-67.496
"ZINC000100750006"	-10.141	-67.459
"ZINC000005395224"	-10.412	-67.445
"ZINC000008715766"	-10.211	-67.437
"ZINC000012105900"	-10.755	-67.435
"ZINC000012241579"	-10.009	-67.434
"ZINC000071439856"	-10.526	-67.433
"ZINC000067258214"	-10.160	-67.429
"ZINC000006813797"	-10.298	-67.428
"ZINC000214952746"	-10.349	-67.422
"ZINC000675008435"	-10.266	-67.419
"ZINC000001827467"	-10.030	-67.413
"ZINC000426414728"	-10.475	-67.401
"ZINC000001116492"	-10.373	-67.391
"ZINC000408675116"	-11.568	-67.390
"ZINC000426420492"	-10.067	-67.383
"ZINC000044884860"	-10.655	-67.381
"ZINC000012053286"	-10.468	-67.367
"ZINC000020449584"	-10.237	-67.319
"ZINC000013494496"	-10.748	-67.318
"ZINC000022609551"	-10.292	-67.313
"ZINC000218442164"	-10.021	-67.293
"ZINC000008927796"	-10.444	-67.291
"ZINC000102524652"	-10.169	-67.284
"ZINC000004813432"	-10.304	-67.280
"ZINC000009424985"	-10.136	-67.280
"ZINC000022627487"	-10.028	-67.277
"ZINC000184197903"	-10.508	-67.276
"ZINC000223912547"	-10.011	-67.273
"ZINC000306125357"	-10.079	-67.271
"ZINC000002814873"	-10.258	-67.269
"ZINC000408913175"	-10.072	-67.257
"ZINC000009019225"	-10.376	-67.238
"ZINC000100776478"	-10.141	-67.237
"ZINC000004062591"	-10.042	-67.222
"ZINC000036724976"	-10.266	-67.198
