"Title"	"Pharmacophore-Fit Score"	"docking score"
"ZINC000004052662"	65.860	-8.990
"ZINC000096470550"	65.590	-8.990
"ZINC000022233217"	65.480	-8.990
"ZINC000002716034"	66.280	-8.990
"ZINC000004842734"	66.120	-8.990
"ZINC000008722857"	66.040	-8.990
"ZINC000012445898"	65.850	-8.990
"ZINC000013083270"	65.640	-8.990
"ZINC000021658279"	64.900	-8.990
"ZINC000247546527"	65.980	-8.989
"ZINC000097505434"	65.460	-8.989
"ZINC000006533833"	65.310	-8.989
"ZINC000215770256"	66.930	-8.989
"ZINC000015841792"	65.780	-8.989
"ZINC000001376953"	65.800	-8.989
"ZINC000009420752"	65.690	-8.989
"ZINC000022935387"	66.080	-8.989
"ZINC000038600375"	66.040	-8.989
"ZINC000253407879"	65.570	-8.988
"ZINC000036679025"	66.000	-8.988
"ZINC000097217509"	66.250	-8.988
"ZINC000004504116"	66.790	-8.988
"ZINC000426730528"	65.920	-8.988
"ZINC000001362700"	65.830	-8.988
"ZINC000040398848"	65.450	-8.988
"ZINC000020516497"	66.460	-8.988
"ZINC000005047209"	66.570	-8.988
"ZINC000023157370"	66.030	-8.988
"ZINC000019743778"	66.720	-8.988
"ZINC000044445928"	65.580	-8.987
"ZINC000257333784"	66.210	-8.987
"ZINC000102879011"	65.560	-8.987
"ZINC000038708904"	64.400	-8.987
"ZINC000000985732"	64.440	-8.987
"ZINC000020272589"	66.390	-8.986
"ZINC000195541846"	65.590	-8.986
"ZINC000002478078"	66.410	-8.986
"ZINC000013267956"	67.480	-8.986
"ZINC000013007143"	75.440	-8.986
"ZINC000107346437"	66.150	-8.986
"ZINC000002220685"	66.980	-8.985
"ZINC000113958128"	65.890	-8.985
"ZINC000020150114"	65.700	-8.985
"ZINC000022625997"	66.220	-8.985
"ZINC000067884150"	65.910	-8.985
"ZINC000001906494"	65.700	-8.985
"ZINC000216958257"	66.000	-8.985
"ZINC000002965425"	64.640	-8.985
"ZINC000072380768"	65.820	-8.985
"ZINC000020393952"	66.100	-8.984
"ZINC000003282767"	66.230	-8.984
"ZINC001506414562"	67.120	-8.984
"ZINC000188271568"	65.730	-8.984
"ZINC000013368367"	65.360	-8.984
"ZINC000008827861"	66.500	-8.984
"ZINC000199750166"	75.330	-8.984
"ZINC000001581856"	65.900	-8.984
"ZINC000009547914"	76.270	-8.984
"ZINC000031772885"	66.560	-8.983
"ZINC000096495444"	65.790	-8.983
"ZINC000012122157"	66.310	-8.983
"ZINC000038757312"	65.810	-8.983
"ZINC000006962444"	65.720	-8.983
"ZINC000001562926"	66.110	-8.982
"ZINC000068206341"	66.050	-8.982
"ZINC000002415347"	65.820	-8.982
"ZINC000001074438"	65.470	-8.982
"ZINC000040285639"	65.440	-8.982
"ZINC000002557499"	65.570	-8.981
"ZINC000009821664"	65.670	-8.981
"ZINC000010311678"	65.960	-8.981
"ZINC000000443455"	65.750	-8.981
"ZINC000001385985"	65.790	-8.981
"ZINC000205981156"	66.770	-8.981
"ZINC000033276461"	65.840	-8.981
"ZINC000091663747"	66.260	-8.980
"ZINC000005448299"	65.600	-8.980
"ZINC000072167546"	66.540	-8.980
"ZINC000020518849"	66.000	-8.980
"ZINC000004002408"	66.560	-8.980
"ZINC000952991927"	67.040	-8.980
"ZINC000222551585"	65.230	-8.980
"ZINC000306123923"	66.730	-8.980
"ZINC000009671130"	65.150	-8.980
"ZINC000604419405"	65.320	-8.980
"ZINC000004932952"	67.330	-8.980
"ZINC000006916846"	75.460	-8.979
"ZINC000012384891"	64.610	-8.979
"ZINC000169800226"	66.550	-8.979
"ZINC000670471129"	66.270	-8.979
"ZINC000010544181"	66.110	-8.979
"ZINC000067257295"	65.790	-8.979
"ZINC000000870883"	65.600	-8.979
"ZINC000226863159"	75.240	-8.979
"ZINC000002364371"	66.060	-8.979
"ZINC000003021406"	65.600	-8.979
"ZINC000003614617"	75.780	-8.978
"ZINC000575424512"	66.520	-8.978
"ZINC000002900666"	66.120	-8.978
"ZINC000009126429"	65.530	-8.978
"ZINC000222631763"	65.520	-8.978
"ZINC001529126307"	66.940	-8.978
"ZINC001772814751"	65.480	-8.978
"ZINC000408613343"	65.260	-8.977
"ZINC000048231177"	66.240	-8.977
"ZINC000215024520"	75.610	-8.977
"ZINC000019370031"	65.720	-8.977
"ZINC000408532264"	65.780	-8.977
"ZINC000021942715"	65.970	-8.977
"ZINC000670474188"	65.990	-8.977
"ZINC000096114434"	66.320	-8.977
"ZINC000390829097"	65.990	-8.977
"ZINC000333333932"	66.110	-8.977
"ZINC000016363528"	64.870	-8.977
"ZINC000008827509"	65.660	-8.976
"ZINC000002840978"	65.270	-8.976
"ZINC000032097077"	65.770	-8.976
"ZINC000026089549"	65.040	-8.976
"ZINC000004452689"	66.030	-8.976
"ZINC000101021923"	65.740	-8.976
"ZINC000011615628"	65.540	-8.976
"ZINC000019564764"	65.800	-8.976
"ZINC000004072956"	66.150	-8.976
"ZINC000010324821"	65.310	-8.976
"ZINC000225686519"	65.240	-8.976
"ZINC000067434360"	65.510	-8.976
"ZINC000020395325"	66.360	-8.976
"ZINC000015080195"	65.770	-8.976
"ZINC000000089427"	67.380	-8.976
"ZINC000013882303"	65.010	-8.975
"ZINC000019743732"	66.120	-8.975
"ZINC000018324635"	65.350	-8.975
"ZINC000036360014"	66.140	-8.975
"ZINC000409202033"	75.980	-8.975
"ZINC000009379810"	65.370	-8.974
"ZINC000017094143"	66.490	-8.974
"ZINC000023108613"	66.790	-8.974
"ZINC000022233006"	65.630	-8.974
"ZINC000020219646"	66.350	-8.974
"ZINC000020218490"	65.230	-8.974
"ZINC000409081143"	66.140	-8.974
"ZINC000036357494"	76.500	-8.974
"ZINC000019715648"	65.690	-8.973
"ZINC000095357684"	65.590	-8.973
"ZINC000019744537"	65.870	-8.973
"ZINC000014291897"	64.260	-8.973
"ZINC000057486314"	76.230	-8.972
"ZINC000095477631"	67.310	-8.972
"ZINC000009170720"	66.090	-8.972
"ZINC000216959389"	66.370	-8.972
"ZINC000039583901"	66.760	-8.972
"ZINC000409340652"	65.690	-8.972
"ZINC000006525974"	66.780	-8.972
"ZINC000020726169"	66.410	-8.971
"ZINC000057478599"	65.630	-8.971
"ZINC000001060577"	66.220	-8.971
"ZINC000824789981"	66.040	-8.971
"ZINC000002957327"	66.670	-8.971
"ZINC000225655867"	65.320	-8.971
"ZINC000408628842"	66.810	-8.971
"ZINC000100771487"	66.570	-8.971
"ZINC000013707816"	86.050	-8.971
"ZINC000008707322"	65.670	-8.971
"ZINC000022609551"	65.580	-8.970
"ZINC000002397475"	66.530	-8.970
"ZINC000008832350"	64.490	-8.970
"ZINC000005521237"	63.920	-8.970
"ZINC000012507426"	65.750	-8.970
"ZINC000000929758"	65.840	-8.970
"ZINC000012279817"	66.250	-8.970
"ZINC000409414030"	63.960	-8.970
"ZINC000007149490"	65.260	-8.969
"ZINC000205969111"	77.000	-8.969
"ZINC000409193591"	75.390	-8.969
"ZINC000005081360"	65.850	-8.969
"ZINC000010283182"	66.050	-8.969
"ZINC000012180750"	66.000	-8.969
"ZINC000604418613"	65.410	-8.969
"ZINC000044445943"	65.420	-8.969
"ZINC000002716039"	75.530	-8.969
"ZINC000035313742"	65.240	-8.969
"ZINC000000882859"	65.820	-8.969
"ZINC000022853845"	65.830	-8.969
"ZINC000009169326"	63.780	-8.968
"ZINC000260767900"	65.900	-8.968
"ZINC000002994928"	66.130	-8.968
"ZINC000001425806"	65.800	-8.968
"ZINC000017858158"	66.140	-8.968
"ZINC000299761667"	65.660	-8.968
"ZINC000004164761"	66.050	-8.967
"ZINC000223872699"	64.850	-8.967
"ZINC000059927114"	66.210	-8.967
"ZINC000001367165"	65.750	-8.967
"ZINC000059176602"	65.420	-8.967
"ZINC000426594806"	65.670	-8.967
"ZINC000042912818"	66.220	-8.967
"ZINC000009486256"	66.390	-8.967
"ZINC000072119385"	65.790	-8.967
"ZINC000828204480"	66.230	-8.966
"ZINC000012692855"	65.850	-8.966
"ZINC000005927505"	65.570	-8.965
"ZINC000169776533"	75.540	-8.965
"ZINC000005354352"	65.230	-8.965
"ZINC000024969991"	76.040	-8.965
"ZINC000227142934"	66.430	-8.964
"ZINC000100727917"	65.450	-8.964
"ZINC000218811832"	66.470	-8.964
"ZINC000036359152"	66.370	-8.964
"ZINC000244795426"	75.930	-8.964
"ZINC000223572424"	75.420	-8.964
"ZINC000002544723"	65.170	-8.964
"ZINC000006548018"	65.670	-8.964
"ZINC000005215911"	65.810	-8.963
"ZINC000004626372"	65.460	-8.963
"ZINC000170624698"	65.710	-8.963
"ZINC000575426037"	65.540	-8.963
"ZINC000003413223"	65.660	-8.963
"ZINC000219247734"	66.070	-8.963
"ZINC000408924833"	65.720	-8.963
"ZINC000000794530"	65.830	-8.963
"ZINC000022744110"	65.420	-8.963
"ZINC000575629181"	65.750	-8.963
"ZINC000030691168"	86.970	-8.963
"ZINC000222583868"	66.740	-8.963
"ZINC000003194408"	66.140	-8.963
"ZINC000100753033"	65.780	-8.963
"ZINC000032617146"	65.850	-8.963
"ZINC000022186073"	66.280	-8.962
"ZINC000022854881"	65.600	-8.962
"ZINC000096191773"	66.310	-8.962
"ZINC000015907257"	65.600	-8.961
"ZINC000224429162"	65.520	-8.961
"ZINC000095377062"	66.650	-8.961
"ZINC000006820020"	65.780	-8.961
"ZINC000001075490"	65.760	-8.960
"ZINC000100485539"	65.950	-8.960
"ZINC000006706764"	65.400	-8.960
"ZINC000096100827"	66.360	-8.960
"ZINC000215285144"	65.130	-8.960
"ZINC000222981977"	66.110	-8.960
"ZINC000022853067"	66.520	-8.960
"ZINC000019717073"	65.640	-8.960
"ZINC000079490680"	66.230	-8.960
"ZINC000013083329"	67.000	-8.960
"ZINC000071771440"	65.890	-8.959
"ZINC000584889746"	65.910	-8.959
"ZINC000952968046"	65.990	-8.959
"ZINC000089759598"	66.290	-8.959
"ZINC000023157506"	66.450	-8.959
"ZINC000055054012"	65.830	-8.959
"ZINC000020677916"	64.380	-8.958
"ZINC000005542517"	65.040	-8.958
"ZINC000009426903"	66.720	-8.958
"ZINC000139105105"	76.040	-8.958
"ZINC000103509934"	76.570	-8.958
"ZINC000004004899"	65.850	-8.958
"ZINC000065420736"	66.430	-8.957
"ZINC000015576491"	66.540	-8.957
"ZINC000067726274"	65.660	-8.957
"ZINC000002793567"	65.560	-8.957
"ZINC000585099110"	65.160	-8.957
"ZINC000009204659"	65.860	-8.957
"ZINC000226362109"	67.420	-8.957
"ZINC000026779899"	66.230	-8.957
"ZINC000002514715"	75.550	-8.957
"ZINC000408860159"	65.660	-8.957
"ZINC000063868291"	75.660	-8.957
"ZINC000014083517"	77.040	-8.957
"ZINC000009051578"	65.760	-8.956
"ZINC000022625929"	65.750	-8.956
"ZINC000020070043"	66.300	-8.956
"ZINC000008858217"	65.510	-8.956
"ZINC000096406369"	75.970	-8.956
"ZINC000015377067"	65.390	-8.956
"ZINC000033481845"	65.900	-8.956
"ZINC000019941135"	76.940	-8.956
"ZINC000004832851"	65.670	-8.956
"ZINC000077470620"	65.240	-8.956
"ZINC000007299231"	65.980	-8.956
"ZINC000096417071"	65.160	-8.956
"ZINC000009194041"	65.360	-8.955
"ZINC000003896621"	65.400	-8.955
"ZINC000013266508"	65.480	-8.955
"ZINC000020153892"	65.340	-8.955
"ZINC000092046000"	65.870	-8.955
"ZINC000225051276"	65.590	-8.955
"ZINC000012398893"	66.090	-8.954
"ZINC000225440227"	65.860	-8.954
"ZINC000012337068"	66.350	-8.954
"ZINC000013735374"	76.400	-8.954
"ZINC000015563149"	66.590	-8.954
"ZINC000005738572"	65.940	-8.954
"ZINC000252538048"	66.470	-8.954
"ZINC000044928707"	65.600	-8.954
"ZINC000049400770"	65.460	-8.953
"ZINC000020464043"	65.470	-8.953
"ZINC000000104939"	66.280	-8.953
"ZINC000072398111"	65.480	-8.953
"ZINC000014977970"	66.330	-8.953
"ZINC000067755358"	66.820	-8.953
"ZINC000025692245"	75.860	-8.953
"ZINC000006747567"	66.100	-8.952
"ZINC000096078140"	66.680	-8.952
"ZINC000012801123"	64.670	-8.952
"ZINC000016690074"	66.380	-8.952
"ZINC000006059515"	65.510	-8.952
"ZINC000101161052"	65.470	-8.952
"ZINC000036246417"	66.470	-8.952
"ZINC000408844154"	65.770	-8.952
"ZINC000019735780"	66.820	-8.952
"ZINC000012414529"	66.080	-8.952
"ZINC000219118268"	66.300	-8.951
"ZINC000016839113"	76.440	-8.951
"ZINC000012220423"	65.200	-8.951
"ZINC000096441173"	66.710	-8.951
"ZINC000004355823"	66.260	-8.951
"ZINC000534670938"	66.140	-8.951
"ZINC000067459037"	65.260	-8.951
"ZINC000085559356"	65.880	-8.951
"ZINC000004890876"	66.110	-8.951
"ZINC000003102020"	64.960	-8.950
"ZINC000006951951"	65.580	-8.950
"ZINC000008569714"	65.950	-8.950
"ZINC000008571806"	66.360	-8.950
"ZINC000426615435"	65.790	-8.950
"ZINC000071857493"	66.150	-8.950
"ZINC000102878970"	66.180	-8.950
"ZINC000224540577"	65.500	-8.950
"ZINC000004242386"	66.310	-8.950
"ZINC000022233223"	65.520	-8.949
"ZINC000020461008"	75.480	-8.949
"ZINC000004700978"	66.200	-8.949
"ZINC000019523760"	66.030	-8.949
"ZINC000002592854"	76.220	-8.949
"ZINC000004841007"	67.080	-8.949
"ZINC000002118672"	65.680	-8.949
"ZINC000408694282"	75.820	-8.948
"ZINC000096409893"	65.450	-8.948
"ZINC000220087901"	65.490	-8.948
"ZINC000002761030"	65.270	-8.948
"ZINC000012917470"	65.860	-8.948
"ZINC000032616326"	65.720	-8.948
"ZINC000036613831"	65.930	-8.948
"ZINC000048331462"	66.860	-8.948
"ZINC000013083509"	65.620	-8.947
"ZINC000009002412"	65.930	-8.947
"ZINC000003357974"	65.870	-8.947
"ZINC000091494143"	65.770	-8.947
"ZINC000002891221"	65.860	-8.947
"ZINC000097594906"	65.100	-8.946
"ZINC000003878653"	65.880	-8.946
"ZINC000083992843"	66.240	-8.946
"ZINC000020732101"	66.060	-8.946
"ZINC000244734778"	65.100	-8.946
"ZINC000019762833"	67.200	-8.946
"ZINC000005000048"	66.490	-8.946
"ZINC000025961572"	65.960	-8.946
"ZINC000019791536"	65.620	-8.946
"ZINC000013848525"	66.210	-8.945
"ZINC000019910096"	66.830	-8.945
"ZINC000000565362"	65.580	-8.944
"ZINC000033026046"	66.450	-8.944
"ZINC000670416060"	64.730	-8.944
"ZINC000226260610"	65.960	-8.944
"ZINC000409420680"	66.420	-8.944
"ZINC000014997606"	65.430	-8.944
"ZINC000019236851"	65.300	-8.944
"ZINC000013226318"	65.630	-8.944
"ZINC000000741548"	66.000	-8.944
"ZINC000004709311"	65.970	-8.944
"ZINC000002433157"	65.520	-8.944
"ZINC000000654132"	65.320	-8.944
"ZINC000036248473"	66.260	-8.943
"ZINC000006490412"	65.760	-8.943
"ZINC000225844717"	65.390	-8.943
"ZINC000022609038"	66.860	-8.943
"ZINC000022095044"	67.020	-8.943
"ZINC000001777528"	65.940	-8.943
"ZINC000016690057"	65.780	-8.943
"ZINC000016711758"	65.430	-8.943
"ZINC000004543674"	66.180	-8.943
"ZINC000005352424"	66.220	-8.943
"ZINC000019682125"	66.420	-8.943
"ZINC000003477176"	76.090	-8.942
"ZINC000000070293"	75.340	-8.942
"ZINC000020744843"	65.730	-8.942
"ZINC000008846012"	66.490	-8.941
"ZINC000019714391"	66.510	-8.941
"ZINC000096240118"	66.080	-8.941
"ZINC000219997809"	65.660	-8.941
"ZINC000030963864"	65.650	-8.941
"ZINC000624671339"	66.150	-8.941
"ZINC000034927238"	76.560	-8.941
"ZINC000003295339"	66.440	-8.940
"ZINC000018278368"	64.690	-8.940
"ZINC000002266640"	65.510	-8.940
"ZINC000007615887"	66.640	-8.940
"ZINC000021533634"	65.430	-8.940
"ZINC000004334107"	65.490	-8.940
"ZINC000090624871"	65.970	-8.940
"ZINC000013721861"	65.210	-8.939
"ZINC000102495261"	64.790	-8.939
"ZINC000020589086"	65.990	-8.939
"ZINC000122379132"	66.170	-8.939
"ZINC000013115579"	66.070	-8.939
"ZINC000048312386"	66.470	-8.939
"ZINC000072414420"	65.410	-8.939
"ZINC000003846241"	65.790	-8.939
"ZINC000013676231"	65.680	-8.939
"ZINC000023657901"	65.880	-8.939
"ZINC000095498816"	66.090	-8.939
"ZINC000002111747"	75.600	-8.939
"ZINC000008304110"	66.120	-8.938
"ZINC000012276423"	65.470	-8.938
"ZINC000022853754"	66.060	-8.938
"ZINC000096193446"	66.270	-8.938
"ZINC000045923226"	75.690	-8.938
"ZINC000102505470"	75.280	-8.938
"ZINC000028221648"	66.160	-8.938
"ZINC000067982815"	64.240	-8.937
"ZINC000010044254"	65.610	-8.937
"ZINC000002517359"	66.250	-8.937
"ZINC000019793159"	66.550	-8.937
"ZINC000585277388"	65.880	-8.937
"ZINC000119040292"	65.900	-8.937
"ZINC000102497649"	65.120	-8.936
"ZINC000023157721"	66.640	-8.936
"ZINC000031808184"	65.870	-8.936
"ZINC000006703557"	65.450	-8.936
"ZINC000012160307"	65.030	-8.936
"ZINC000002349470"	65.670	-8.936
"ZINC000003630253"	65.820	-8.936
"ZINC000012891577"	66.640	-8.936
"ZINC000100562546"	66.250	-8.936
"ZINC000002497581"	66.600	-8.936
"ZINC000012414523"	64.680	-8.936
"ZINC000000950150"	66.130	-8.936
"ZINC000020724353"	65.270	-8.935
"ZINC000012522235"	65.390	-8.935
"ZINC000017200900"	66.270	-8.935
"ZINC000021595655"	64.890	-8.934
"ZINC000002722195"	65.370	-8.934
"ZINC000227142906"	66.350	-8.934
"ZINC000263006118"	66.180	-8.934
"ZINC000002424599"	65.720	-8.934
"ZINC000585134001"	66.420	-8.934
"ZINC001704311391"	66.820	-8.933
"ZINC000009012327"	66.360	-8.933
"ZINC000824801453"	65.190	-8.933
"ZINC000020481601"	64.680	-8.933
"ZINC000010112598"	65.390	-8.933
"ZINC000009530405"	65.870	-8.932
"ZINC000016729084"	65.170	-8.932
"ZINC000016477529"	66.130	-8.932
"ZINC000096415018"	66.230	-8.932
"ZINC000019742176"	64.650	-8.932
"ZINC000584891360"	76.210	-8.932
"ZINC000001127730"	65.590	-8.932
"ZINC000084656911"	65.670	-8.932
"ZINC000019745105"	64.430	-8.932
"ZINC000004820985"	65.740	-8.931
"ZINC000004585093"	66.150	-8.931
"ZINC000100299576"	66.640	-8.931
"ZINC000021595763"	64.930	-8.931
"ZINC000019567410"	66.080	-8.931
"ZINC000071278624"	64.440	-8.931
"ZINC000020210145"	65.510	-8.931
"ZINC000044891658"	64.720	-8.930
"ZINC000067490004"	66.630	-8.930
"ZINC000001138599"	75.850	-8.930
"ZINC000165571457"	65.410	-8.930
"ZINC000032893274"	65.910	-8.930
"ZINC000017073873"	65.680	-8.930
"ZINC000003342142"	66.710	-8.930
"ZINC000000165279"	66.260	-8.930
"ZINC000016964356"	66.270	-8.929
"ZINC000004842181"	65.790	-8.929
"ZINC000685943991"	65.820	-8.929
"ZINC000225746945"	65.690	-8.929
"ZINC000047215239"	66.200	-8.929
"ZINC000019742333"	64.950	-8.929
"ZINC000330889309"	65.470	-8.929
"ZINC000000209670"	66.340	-8.929
"ZINC000828210170"	67.050	-8.929
"ZINC000004745133"	66.000	-8.929
"ZINC000008389196"	65.560	-8.929
"ZINC000072421235"	65.530	-8.929
"ZINC000002236937"	66.260	-8.929
"ZINC000032610081"	65.180	-8.928
"ZINC000030853274"	66.170	-8.928
"ZINC000065384817"	65.700	-8.927
"ZINC000009410933"	65.940	-8.927
"ZINC000055393449"	65.150	-8.927
"ZINC000409138866"	66.830	-8.927
"ZINC000016992142"	65.980	-8.927
"ZINC000100776364"	66.170	-8.927
"ZINC000001385995"	75.110	-8.927
"ZINC000023358325"	66.260	-8.927
"ZINC000239025556"	65.360	-8.926
"ZINC000014979788"	66.370	-8.926
"ZINC000004013390"	65.200	-8.926
"ZINC000044551355"	64.350	-8.926
"ZINC000012822597"	66.260	-8.925
"ZINC000952965214"	75.870	-8.925
"ZINC000067433003"	65.570	-8.925
"ZINC000023156759"	66.130	-8.925
"ZINC000002173566"	65.740	-8.925
"ZINC000032682175"	66.560	-8.925
"ZINC000225619722"	65.860	-8.925
"ZINC000408733407"	66.390	-8.925
"ZINC000058568533"	65.350	-8.925
"ZINC000009970821"	76.220	-8.925
"ZINC000409126707"	65.980	-8.925
"ZINC000005445270"	65.100	-8.924
"ZINC000016580392"	65.100	-8.924
"ZINC000033497984"	66.610	-8.924
"ZINC000022131869"	66.950	-8.924
"ZINC000004331216"	66.350	-8.924
"ZINC000072225593"	66.120	-8.924
"ZINC000408597962"	66.090	-8.924
"ZINC000775467076"	65.680	-8.923
"ZINC000585292848"	64.590	-8.923
"ZINC000013093533"	67.110	-8.923
"ZINC000057165688"	76.200	-8.923
"ZINC000104144993"	65.890	-8.923
"ZINC000001059828"	66.030	-8.923
"ZINC000011904637"	66.540	-8.923
"ZINC000100602504"	66.120	-8.923
"ZINC000409127442"	66.820	-8.923
"ZINC000006651464"	76.020	-8.922
"ZINC000004101163"	66.340	-8.922
"ZINC000095349129"	65.950	-8.922
"ZINC000019116958"	64.970	-8.922
"ZINC000225690093"	65.600	-8.922
"ZINC000070637324"	66.120	-8.922
"ZINC000022851392"	66.140	-8.922
"ZINC000096024217"	65.730	-8.921
"ZINC000225695298"	66.190	-8.921
"ZINC000009088625"	65.890	-8.921
"ZINC000007037060"	66.290	-8.921
"ZINC000289643051"	65.410	-8.921
"ZINC000000873210"	65.140	-8.920
"ZINC000004848234"	65.880	-8.920
"ZINC000020392112"	66.250	-8.920
"ZINC000072346317"	65.960	-8.919
"ZINC000091302213"	65.330	-8.919
"ZINC000226366146"	66.700	-8.919
"ZINC000019146131"	66.760	-8.919
"ZINC000022855226"	65.960	-8.919
"ZINC000390829699"	76.320	-8.919
"ZINC000096162014"	66.230	-8.919
"ZINC000057427990"	66.840	-8.919
"ZINC000043210112"	66.170	-8.918
"ZINC000000526367"	66.370	-8.918
"ZINC000016319791"	65.490	-8.918
"ZINC000012156856"	65.780	-8.918
"ZINC000071283589"	66.270	-8.918
"ZINC000005537558"	66.180	-8.917
"ZINC000020636287"	65.660	-8.917
"ZINC000257310568"	65.820	-8.917
"ZINC000037857512"	75.710	-8.917
"ZINC000072433360"	65.530	-8.916
"ZINC000100621270"	65.600	-8.916
"ZINC000020218593"	66.640	-8.916
"ZINC000031962123"	66.630	-8.916
"ZINC000100249877"	65.880	-8.916
"ZINC000036246372"	65.490	-8.916
"ZINC000019452376"	65.390	-8.915
"ZINC000004820419"	65.740	-8.915
"ZINC000019781732"	65.830	-8.915
"ZINC000020130695"	76.150	-8.914
"ZINC000020606599"	64.940	-8.914
"ZINC000001032115"	65.520	-8.914
"ZINC000097814891"	65.760	-8.914
"ZINC000019743159"	65.840	-8.914
"ZINC000012377325"	66.030	-8.914
"ZINC000109456589"	65.550	-8.914
"ZINC000226294533"	66.350	-8.913
"ZINC000009265047"	66.130	-8.913
"ZINC000035461696"	65.840	-8.913
"ZINC000001704844"	65.720	-8.913
"ZINC000011851911"	66.210	-8.913
"ZINC000019791166"	66.200	-8.913
"ZINC000216171867"	64.450	-8.912
"ZINC000008571822"	76.120	-8.912
"ZINC000004059273"	66.110	-8.912
"ZINC000049858771"	67.560	-8.912
"ZINC000022516305"	65.800	-8.911
"ZINC000072375952"	66.410	-8.911
"ZINC000245312348"	65.700	-8.911
"ZINC000225566710"	65.430	-8.911
"ZINC000241965597"	66.900	-8.911
"ZINC000008845098"	66.060	-8.911
"ZINC000226367999"	76.040	-8.911
"ZINC000002515276"	66.330	-8.911
"ZINC000003529313"	64.590	-8.910
"ZINC000017994397"	64.230	-8.910
"ZINC000036104732"	65.930	-8.910
"ZINC000000444425"	66.800	-8.910
"ZINC000004891067"	75.810	-8.910
"ZINC000215358730"	66.310	-8.910
"ZINC000102705245"	75.780	-8.910
"ZINC001704355946"	65.940	-8.910
"ZINC000023971255"	65.950	-8.909
"ZINC000000903175"	66.070	-8.909
"ZINC000032975609"	65.750	-8.909
"ZINC000035289340"	65.370	-8.909
"ZINC000012751890"	66.170	-8.909
"ZINC000065380469"	66.120	-8.908
"ZINC000009540775"	65.350	-8.908
"ZINC000054037706"	66.230	-8.908
"ZINC000057486988"	65.440	-8.908
"ZINC000002636142"	65.610	-8.908
"ZINC000026221641"	66.290	-8.908
"ZINC000020649836"	65.900	-8.908
"ZINC000000616935"	65.240	-8.908
"ZINC000002245763"	65.930	-8.908
"ZINC000022997428"	65.610	-8.908
"ZINC000102931758"	75.960	-8.907
"ZINC000055386108"	64.980	-8.907
"ZINC000005559081"	65.760	-8.907
"ZINC000000813622"	65.510	-8.907
"ZINC000067947167"	64.630	-8.907
"ZINC000257320438"	66.820	-8.907
"ZINC000072404080"	65.570	-8.907
"ZINC000072404936"	64.490	-8.906
"ZINC000022852956"	76.050	-8.906
"ZINC000215473700"	65.400	-8.906
"ZINC000091304725"	65.590	-8.906
"ZINC000299793720"	66.420	-8.906
"ZINC000004104235"	65.850	-8.906
"ZINC000542974283"	65.600	-8.906
"ZINC000390826561"	66.300	-8.906
"ZINC000002978752"	67.380	-8.906
"ZINC000012637464"	74.240	-8.906
"ZINC000012789361"	67.390	-8.906
"ZINC000001320639"	65.560	-8.906
"ZINC000019706512"	65.970	-8.906
"ZINC000015019426"	65.310	-8.906
"ZINC000023478324"	66.370	-8.905
"ZINC000005323015"	65.210	-8.905
"ZINC000224672326"	65.770	-8.905
"ZINC000040254870"	65.850	-8.905
"ZINC000013627182"	66.470	-8.905
"ZINC000002570310"	66.390	-8.905
"ZINC000409283736"	76.150	-8.905
"ZINC000952985211"	64.460	-8.905
"ZINC000585276352"	65.010	-8.904
"ZINC000011665783"	66.170	-8.904
"ZINC000013038753"	65.680	-8.904
"ZINC000005032168"	66.280	-8.904
"ZINC001775976154"	65.800	-8.904
"ZINC000015987578"	66.540	-8.904
"ZINC000012242078"	65.380	-8.904
"ZINC000067239082"	65.390	-8.904
"ZINC000227143074"	66.260	-8.904
"ZINC000022626313"	66.190	-8.903
"ZINC000408613972"	66.240	-8.903
"ZINC000096193540"	64.730	-8.903
"ZINC000216725153"	75.680	-8.903
"ZINC000001146477"	64.470	-8.903
"ZINC000225964185"	65.310	-8.903
"ZINC000011914631"	66.140	-8.903
"ZINC000055393011"	65.990	-8.903
"ZINC000057774785"	65.510	-8.903
"ZINC000091724530"	64.510	-8.903
"ZINC000000869164"	75.900	-8.902
"ZINC000012234347"	66.260	-8.902
"ZINC000000208176"	66.630	-8.902
"ZINC000026533219"	75.210	-8.902
"ZINC000002837888"	65.670	-8.902
"ZINC000013129919"	75.900	-8.902
"ZINC000409352440"	65.790	-8.902
"ZINC000001897913"	65.820	-8.902
"ZINC000019790367"	66.260	-8.902
"ZINC000008041312"	65.630	-8.901
"ZINC000012301070"	66.480	-8.901
"ZINC000575620686"	75.970	-8.901
"ZINC000000395554"	65.370	-8.901
"ZINC000022459017"	76.060	-8.900
"ZINC000004162903"	76.280	-8.900
"ZINC000020001425"	65.410	-8.900
"ZINC000016841243"	65.920	-8.900
"ZINC000263197344"	64.850	-8.899
"ZINC000014098347"	65.250	-8.899
"ZINC000023157815"	75.980	-8.899
"ZINC000000620112"	66.110	-8.899
"ZINC000012002755"	65.390	-8.899
"ZINC000013607741"	64.570	-8.899
"ZINC000028295959"	64.370	-8.899
"ZINC000003467878"	66.390	-8.899
"ZINC000072144147"	77.400	-8.898
"ZINC000022998585"	66.570	-8.898
"ZINC000027299351"	66.240	-8.898
"ZINC000019699163"	65.800	-8.898
"ZINC000101749901"	65.840	-8.898
"ZINC000065184577"	75.870	-8.897
"ZINC000005130089"	65.920	-8.897
