"Title"	"docking score"	"MMGBSA dG Bind"
"ZINC000018323667"	-10.085	-65.481
"ZINC000222675452"	-10.110	-65.478
"ZINC000230497544"	-10.358	-65.477
"ZINC000012574358"	-10.127	-65.459
"ZINC000218486126"	-10.604	-65.454
"ZINC000009128995"	-10.123	-65.453
"ZINC000014858284"	-10.096	-65.450
"ZINC000100776214"	-10.136	-65.449
"ZINC000012337821"	-10.131	-65.432
"ZINC000014165362"	-10.068	-65.432
"ZINC000033148347"	-10.330	-65.423
"ZINC000002859056"	-11.146	-65.418
"ZINC000069459539"	-10.044	-65.417
"ZINC000001423394"	-10.200	-65.416
"ZINC000051357455"	-10.522	-65.403
"ZINC000000178665"	-10.516	-65.398
"ZINC000091350652"	-10.041	-65.379
"ZINC000102713620"	-10.924	-65.374
"ZINC000038753569"	-10.104	-65.369
"ZINC000002692143"	-10.060	-65.325
"ZINC000409124024"	-11.200	-65.294
"ZINC000000861998"	-10.053	-65.267
"ZINC000095529024"	-10.466	-65.263
"ZINC000085559218"	-10.021	-65.262
"ZINC000007920994"	-10.616	-65.260
"ZINC000040287451"	-10.494	-65.252
"ZINC000024821861"	-10.152	-65.228
"ZINC000009445592"	-10.162	-65.218
"ZINC000004555054"	-10.062	-65.207
"ZINC000100981356"	-10.977	-65.195
"ZINC000001055342"	-10.179	-65.189
"ZINC000008504269"	-10.060	-65.186
"ZINC000409000916"	-10.072	-65.185
"ZINC000011664090"	-10.345	-65.185
"ZINC000030738268"	-10.383	-65.178
"ZINC000001036499"	-10.585	-65.164
"ZINC000008835129"	-10.108	-65.159
"ZINC000256046085"	-10.487	-65.143
"ZINC000009666871"	-10.201	-65.140
"ZINC000091475367"	-10.414	-65.128
"ZINC000002873140"	-10.418	-65.120
"ZINC000013690381"	-11.247	-65.113
"ZINC000102752793"	-10.437	-65.111
"ZINC000257250059"	-10.108	-65.106
"ZINC000001722229"	-10.064	-65.081
"ZINC000004033498"	-10.588	-65.072
"ZINC001775972830"	-10.291	-65.071
"ZINC000055325396"	-10.193	-65.068
"ZINC000002309673"	-10.448	-65.067
"ZINC000227144112"	-10.112	-65.054
"ZINC000408553930"	-10.051	-65.052
"ZINC000006679754"	-10.163	-65.045
"ZINC000040485075"	-10.117	-65.040
"ZINC000000618299"	-10.737	-65.038
"ZINC000004722679"	-10.587	-65.030
"ZINC000070639985"	-10.358	-65.023
"ZINC000220353519"	-10.063	-65.019
"ZINC000299766513"	-10.034	-65.016
"ZINC000409021023"	-10.171	-65.010
"ZINC000012224977"	-10.305	-65.005
"ZINC000012321099"	-10.015	-64.997
"ZINC000257272286"	-10.291	-64.991
"ZINC000005023199"	-10.449	-64.990
"ZINC000096114616"	-10.558	-64.965
"ZINC000013688745"	-10.142	-64.963
"ZINC000023054933"	-10.644	-64.957
"ZINC000013225617"	-10.018	-64.947
"ZINC000005265825"	-10.282	-64.943
"ZINC000000622993"	-10.824	-64.934
"ZINC000056936059"	-10.283	-64.914
"ZINC000078664740"	-10.385	-64.906
"ZINC000072477967"	-10.070	-64.899
"ZINC000072121863"	-10.680	-64.884
"ZINC000006490918"	-10.224	-64.882
"ZINC000022627989"	-10.278	-64.882
"ZINC000002782043"	-10.205	-64.881
"ZINC000257264691"	-10.077	-64.879
"ZINC000249911465"	-10.085	-64.875
"ZINC000013843386"	-10.700	-64.858
"ZINC000004828480"	-10.013	-64.851
"ZINC000079439672"	-10.169	-64.849
"ZINC000004841200"	-10.654	-64.846
"ZINC000006811729"	-10.352	-64.840
"ZINC000018036605"	-10.004	-64.834
"ZINC000012568459"	-10.514	-64.831
"ZINC000011847560"	-10.104	-64.830
"ZINC001775982374"	-10.197	-64.822
"ZINC000001218984"	-10.057	-64.819
"ZINC000408988510"	-10.415	-64.813
"ZINC000032758099"	-10.288	-64.808
"ZINC000003217937"	-10.536	-64.800
"ZINC001529159457"	-10.191	-64.797
"ZINC000189887713"	-10.580	-64.791
"ZINC000004166301"	-11.073	-64.782
"ZINC000257298244"	-10.031	-64.777
"ZINC000095355548"	-10.132	-64.771
"ZINC000012816345"	-10.694	-64.770
"ZINC000409216065"	-10.904	-64.762
"ZINC000019564172"	-10.361	-64.759
"ZINC000072223920"	-10.174	-64.737
"ZINC000021935855"	-10.673	-64.737
"ZINC000008976936"	-10.657	-64.732
"ZINC000000456721"	-10.382	-64.723
"ZINC000072332811"	-10.464	-64.715
"ZINC000224123462"	-10.389	-64.712
"ZINC000067894845"	-10.008	-64.709
"ZINC000005167575"	-10.068	-64.705
"ZINC000015565872"	-10.350	-64.699
"ZINC000012858390"	-11.014	-64.686
"ZINC000409231673"	-10.643	-64.665
"ZINC000015105858"	-10.354	-64.658
"ZINC000006719701"	-10.194	-64.654
"ZINC000022465171"	-10.032	-64.652
"ZINC000078664748"	-10.069	-64.651
"ZINC000012134413"	-10.508	-64.651
"ZINC000004784102"	-10.729	-64.640
"ZINC000132467826"	-10.201	-64.639
"ZINC000020111053"	-10.516	-64.638
"ZINC000096231364"	-10.575	-64.638
"ZINC000409018535"	-10.323	-64.622
"ZINC000888104240"	-10.276	-64.611
"ZINC000019138314"	-10.961	-64.607
"ZINC000299787151"	-10.110	-64.599
"ZINC000225320618"	-10.030	-64.590
"ZINC000095477695"	-10.657	-64.572
"ZINC000009053675"	-10.926	-64.563
"ZINC000824858700"	-10.043	-64.551
"ZINC000055383341"	-10.122	-64.547
"ZINC000001124888"	-10.583	-64.543
"ZINC000012716528"	-11.250	-64.531
"ZINC000585123964"	-10.386	-64.520
"ZINC000095363139"	-10.069	-64.506
"ZINC000224735783"	-10.223	-64.505
"ZINC000020598825"	-10.060	-64.492
"ZINC000004854299"	-10.100	-64.487
"ZINC000618256106"	-10.383	-64.478
"ZINC000252493967"	-10.136	-64.477
"ZINC000091526741"	-10.019	-64.460
"ZINC000017110085"	-10.357	-64.448
"ZINC000111683245"	-10.047	-64.425
"ZINC000409405944"	-10.013	-64.415
"ZINC000022627393"	-10.521	-64.407
"ZINC000019761842"	-10.113	-64.406
"ZINC000012300706"	-10.030	-64.404
"ZINC000049006303"	-10.117	-64.402
"ZINC000225861460"	-10.744	-64.397
"ZINC000002396330"	-11.370	-64.397
"ZINC000010186581"	-10.160	-64.392
"ZINC000048214007"	-10.364	-64.387
"ZINC000032089252"	-11.332	-64.386
"ZINC000007980215"	-10.108	-64.382
"ZINC000023697812"	-10.364	-64.370
"ZINC000033705714"	-10.219	-64.360
"ZINC000256046942"	-10.415	-64.357
"ZINC000000817623"	-10.589	-64.352
"ZINC000006802323"	-10.093	-64.350
"ZINC000019574653"	-10.579	-64.337
"ZINC000009650304"	-10.136	-64.322
"ZINC000046210134"	-10.017	-64.321
"ZINC000005677963"	-10.103	-64.278
"ZINC000019345341"	-10.324	-64.276
"ZINC000010283140"	-10.577	-64.266
"ZINC000065363658"	-10.431	-64.247
"ZINC000004164364"	-10.672	-64.243
"ZINC000015867489"	-10.350	-64.236
"ZINC000014672472"	-10.640	-64.229
"ZINC001244457146"	-10.135	-64.229
"ZINC000038670878"	-10.234	-64.227
"ZINC000084733728"	-10.307	-64.219
"ZINC000257314250"	-10.021	-64.216
"ZINC000004911231"	-10.538	-64.214
"ZINC000100138386"	-10.381	-64.204
"ZINC000408896186"	-10.299	-64.196
"ZINC000306132394"	-10.384	-64.195
"ZINC000012539653"	-10.042	-64.185
"ZINC000219725066"	-10.260	-64.179
"ZINC000010119335"	-10.287	-64.174
"ZINC000012094400"	-10.214	-64.154
"ZINC000575410920"	-10.566	-64.141
"ZINC000008230489"	-10.166	-64.132
"ZINC000223137431"	-10.184	-64.131
"ZINC000002999137"	-10.231	-64.128
"ZINC000023156782"	-10.214	-64.125
"ZINC000097217434"	-10.090	-64.119
"ZINC000002813552"	-11.139	-64.106
"ZINC000215263569"	-10.384	-64.094
"ZINC000065493734"	-10.105	-64.084
"ZINC000000968657"	-10.302	-64.083
"ZINC000010329680"	-10.385	-64.082
"ZINC000057485989"	-10.079	-64.080
"ZINC000071767967"	-10.689	-64.079
"ZINC000014974280"	-10.200	-64.034
"ZINC000006755569"	-10.147	-64.033
"ZINC000005904155"	-10.621	-64.012
"ZINC000000933003"	-10.551	-64.002
"ZINC000009392228"	-10.401	-63.999
"ZINC000100775467"	-10.279	-63.993
"ZINC000009892783"	-10.597	-63.988
"ZINC000256049084"	-10.205	-63.988
"ZINC000585291640"	-10.725	-63.979
"ZINC000072223730"	-10.492	-63.964
"ZINC000299762839"	-10.246	-63.956
"ZINC000004911210"	-10.235	-63.938
"ZINC000002710044"	-10.282	-63.895
"ZINC000065526925"	-10.434	-63.887
"ZINC000009715084"	-10.567	-63.887
"ZINC000004033457"	-10.300	-63.887
"ZINC000023157193"	-10.110	-63.881
"ZINC000004251635"	-10.993	-63.879
"ZINC000000780152"	-10.936	-63.878
"ZINC000008113255"	-10.083	-63.876
"ZINC000014057205"	-11.780	-63.874
"ZINC000001346768"	-10.259	-63.873
"ZINC000012433307"	-10.831	-63.868
"ZINC000019744483"	-10.523	-63.862
"ZINC000670451341"	-10.151	-63.849
"ZINC000001452878"	-10.043	-63.843
"ZINC000009049594"	-10.021	-63.842
"ZINC000426478286"	-11.088	-63.840
"ZINC000100137963"	-10.117	-63.833
"ZINC000095474941"	-10.188	-63.832
"ZINC000065363860"	-10.035	-63.830
"ZINC000009707405"	-10.230	-63.821
"ZINC000004973890"	-10.036	-63.819
"ZINC000067758161"	-10.731	-63.813
"ZINC000001162508"	-10.026	-63.794
"ZINC000008954901"	-10.308	-63.785
"ZINC000036360863"	-10.083	-63.784
"ZINC000026791797"	-10.031	-63.770
"ZINC000408623366"	-10.039	-63.768
"ZINC000008439320"	-10.297	-63.757
"ZINC000019290494"	-10.258	-63.754
"ZINC001775983103"	-10.484	-63.748
"ZINC000022998679"	-10.299	-63.735
"ZINC000000315397"	-10.020	-63.729
"ZINC000012366461"	-10.854	-63.727
"ZINC000096149608"	-10.409	-63.724
"ZINC000070636125"	-10.121	-63.717
"ZINC000008870728"	-10.261	-63.705
"ZINC000019759541"	-10.734	-63.704
"ZINC000103916077"	-10.177	-63.702
"ZINC000072337901"	-10.118	-63.700
"ZINC000048360814"	-10.722	-63.688
"ZINC000008985167"	-10.369	-63.679
"ZINC000257323193"	-10.934	-63.676
"ZINC000013285157"	-10.310	-63.673
"ZINC000021785008"	-11.121	-63.663
"ZINC000133601181"	-10.377	-63.645
"ZINC000019719646"	-10.555	-63.644
"ZINC000012257873"	-10.492	-63.637
"ZINC000095726672"	-11.084	-63.634
"ZINC000253537226"	-10.698	-63.625
"ZINC000426662358"	-11.019	-63.622
"ZINC000270979339"	-10.450	-63.619
"ZINC000000861969"	-10.075	-63.605
"ZINC000225243095"	-10.025	-63.600
"ZINC000067840271"	-10.368	-63.593
"ZINC000036640153"	-10.029	-63.578
"ZINC000009375995"	-12.639	-63.577
"ZINC000059257425"	-10.509	-63.576
"ZINC000012928428"	-10.246	-63.573
"ZINC000077102105"	-10.185	-63.567
"ZINC000077197923"	-10.196	-63.566
"ZINC000091646117"	-10.305	-63.564
"ZINC000902819630"	-10.252	-63.557
"ZINC000008764890"	-10.050	-63.540
"ZINC000055386483"	-10.090	-63.532
"ZINC000000885748"	-10.342	-63.531
"ZINC001775968644"	-10.134	-63.525
"ZINC000408629037"	-10.146	-63.519
"ZINC000032604411"	-10.371	-63.511
"ZINC000409103825"	-10.000	-63.511
"ZINC000019792058"	-10.206	-63.507
"ZINC000426652181"	-10.881	-63.484
"ZINC000107904089"	-10.322	-63.478
"ZINC000072121761"	-10.024	-63.478
"ZINC000299783254"	-10.182	-63.477
"ZINC000005021841"	-10.237	-63.470
"ZINC000059140096"	-10.118	-63.469
"ZINC000035316628"	-10.034	-63.455
"ZINC000218252553"	-10.279	-63.448
"ZINC000071639493"	-10.395	-63.446
"ZINC000524734472"	-10.223	-63.431
"ZINC000095726675"	-10.853	-63.431
"ZINC000001074782"	-10.398	-63.425
"ZINC000004062345"	-10.425	-63.395
"ZINC000041148156"	-10.051	-63.388
"ZINC000408605506"	-10.164	-63.380
"ZINC000002413209"	-10.179	-63.375
"ZINC000013624935"	-10.236	-63.366
"ZINC000007412938"	-10.080	-63.345
"ZINC000006450660"	-10.287	-63.344
"ZINC000585289415"	-10.737	-63.339
"ZINC000019717982"	-10.086	-63.334
"ZINC000408616765"	-10.340	-63.303
"ZINC000426491375"	-10.087	-63.300
"ZINC000584893984"	-10.689	-63.299
"ZINC000223109990"	-10.034	-63.298
"ZINC000409001815"	-10.005	-63.266
"ZINC000071281181"	-10.393	-63.261
"ZINC000012336956"	-10.041	-63.260
"ZINC000253411468"	-10.229	-63.256
"ZINC000253417029"	-10.261	-63.255
"ZINC000002361721"	-10.642	-63.242
"ZINC000001400846"	-10.189	-63.216
"ZINC000013113386"	-10.119	-63.214
"ZINC000002967046"	-10.002	-63.212
"ZINC000408576919"	-10.214	-63.205
"ZINC000408963210"	-10.176	-63.204
"ZINC000952981221"	-10.242	-63.204
"ZINC000009805893"	-10.401	-63.199
"ZINC000019743776"	-10.209	-63.194
"ZINC000002427056"	-10.100	-63.191
"ZINC000001234566"	-10.044	-63.188
"ZINC000012653406"	-10.031	-63.187
"ZINC000020519351"	-10.955	-63.170
"ZINC000004412743"	-10.660	-63.166
"ZINC000036073830"	-10.199	-63.147
"ZINC000002618586"	-10.026	-63.140
"ZINC000009455304"	-11.199	-63.104
"ZINC000257298053"	-10.240	-63.094
"ZINC000019525112"	-10.364	-63.067
"ZINC000005298255"	-10.688	-63.065
"ZINC000257233350"	-11.017	-63.026
"ZINC000064220165"	-10.374	-63.022
"ZINC000094993267"	-10.380	-63.019
"ZINC000009120240"	-10.215	-63.017
"ZINC000019419172"	-10.479	-63.013
"ZINC000001076393"	-10.019	-63.012
"ZINC000002496460"	-10.183	-63.006
"ZINC000002267077"	-10.263	-63.002
"ZINC000067919604"	-10.167	-63.001
"ZINC000018275801"	-10.725	-62.980
"ZINC000060266497"	-10.130	-62.973
"ZINC000072119316"	-10.078	-62.969
"ZINC000006445233"	-10.209	-62.969
"ZINC000003885546"	-10.044	-62.962
"ZINC000009805869"	-10.382	-62.960
"ZINC000001112751"	-10.783	-62.908
"ZINC000023337406"	-10.900	-62.900
"ZINC000012927977"	-10.080	-62.900
"ZINC000017197214"	-10.152	-62.888
"ZINC000409116390"	-10.181	-62.885
"ZINC000032572563"	-10.662	-62.879
"ZINC000011753657"	-10.343	-62.878
"ZINC000000638291"	-11.071	-62.870
"ZINC000226888204"	-10.001	-62.869
"ZINC000139070093"	-10.181	-62.867
"ZINC000001377006"	-10.121	-62.861
"ZINC000004870198"	-10.626	-62.853
"ZINC000072420133"	-10.605	-62.847
"ZINC000100723879"	-10.046	-62.834
"ZINC000409216535"	-10.564	-62.827
"ZINC000022625935"	-10.213	-62.814
"ZINC000216171822"	-10.016	-62.808
"ZINC000013942699"	-11.581	-62.805
"ZINC000009660858"	-10.072	-62.801
"ZINC000008657325"	-11.190	-62.798
"ZINC000067255246"	-10.524	-62.786
"ZINC001506419779"	-10.090	-62.782
"ZINC000096377170"	-10.385	-62.778
"ZINC000011691621"	-10.331	-62.772
"ZINC000019130067"	-10.068	-62.766
"ZINC000012151426"	-10.015	-62.764
"ZINC000426503100"	-10.100	-62.757
"ZINC000306137341"	-10.173	-62.750
"ZINC000012745475"	-10.375	-62.745
"ZINC000222639730"	-10.053	-62.740
"ZINC000057352077"	-10.013	-62.736
"ZINC000008589010"	-10.030	-62.732
"ZINC000004585529"	-10.791	-62.730
"ZINC000000560617"	-10.145	-62.724
"ZINC000012258002"	-10.076	-62.717
"ZINC000015731463"	-10.444	-62.716
"ZINC000028297127"	-11.395	-62.703
"ZINC000007946919"	-10.033	-62.661
"ZINC000035290968"	-10.420	-62.657
"ZINC000000920358"	-10.083	-62.651
"ZINC000008846011"	-10.316	-62.649
"ZINC000035399108"	-10.602	-62.648
"ZINC000072382988"	-10.375	-62.633
"ZINC000009715099"	-10.270	-62.632
"ZINC000072411345"	-10.064	-62.630
"ZINC000008783637"	-10.050	-62.606
"ZINC000019401797"	-10.490	-62.603
"ZINC000009513091"	-10.675	-62.592
"ZINC000012302580"	-10.097	-62.589
"ZINC000008716655"	-10.780	-62.582
"ZINC000001448655"	-10.127	-62.571
"ZINC000015841773"	-10.155	-62.567
"ZINC000019852885"	-10.217	-62.565
"ZINC000012337824"	-10.378	-62.555
"ZINC000004164351"	-10.193	-62.554
"ZINC000005343433"	-10.697	-62.552
"ZINC000257344980"	-10.727	-62.547
"ZINC000010498045"	-10.552	-62.535
"ZINC000013610006"	-10.043	-62.521
"ZINC000023158289"	-10.022	-62.510
"ZINC000009224207"	-10.781	-62.504
"ZINC000004270383"	-10.548	-62.497
"ZINC000004933414"	-10.577	-62.491
"ZINC000408622316"	-10.116	-62.472
"ZINC000067238710"	-10.298	-62.469
"ZINC000044934286"	-10.042	-62.459
"ZINC000952986983"	-10.279	-62.447
"ZINC000000807933"	-10.307	-62.445
"ZINC000225859773"	-10.199	-62.443
"ZINC000015841863"	-10.109	-62.441
"ZINC000225062734"	-10.028	-62.440
"ZINC000021590719"	-10.258	-62.435
"ZINC000039335233"	-10.064	-62.428
"ZINC000072419224"	-10.029	-62.417
"ZINC000072137366"	-10.439	-62.405
"ZINC000014902530"	-10.817	-62.401
"ZINC000000883913"	-10.260	-62.400
"ZINC000225434477"	-10.007	-62.398
"ZINC000426634276"	-11.019	-62.376
"ZINC000409088055"	-10.182	-62.363
"ZINC000003128715"	-10.670	-62.358
"ZINC000026089778"	-11.192	-62.354
"ZINC000065497902"	-10.411	-62.332
"ZINC000585294417"	-10.830	-62.324
"ZINC001529102136"	-10.244	-62.323
"ZINC000216972455"	-10.012	-62.314
"ZINC000011935748"	-10.632	-62.305
"ZINC000009610738"	-10.756	-62.304
"ZINC000096231363"	-10.160	-62.303
"ZINC000019771478"	-10.228	-62.279
"ZINC000002316070"	-10.152	-62.271
"ZINC000015799847"	-10.029	-62.269
"ZINC000072403936"	-10.540	-62.262
"ZINC000071498744"	-10.578	-62.233
"ZINC000060240542"	-10.191	-62.228
"ZINC000048112473"	-10.120	-62.222
"ZINC000057427896"	-10.040	-62.213
"ZINC000071289117"	-10.369	-62.206
"ZINC000018068211"	-10.049	-62.203
"ZINC000012258011"	-10.090	-62.202
"ZINC000100217772"	-10.693	-62.200
"ZINC000004743240"	-10.071	-62.200
"ZINC000019758983"	-10.283	-62.191
"ZINC000225859712"	-10.174	-62.176
"ZINC000014112273"	-10.160	-62.161
"ZINC000021784898"	-10.401	-62.159
"ZINC000002443796"	-10.329	-62.148
"ZINC000408855155"	-10.550	-62.146
"ZINC000409238650"	-10.228	-62.142
"ZINC000011055688"	-10.195	-62.137
"ZINC000008666119"	-10.198	-62.135
"ZINC000010688695"	-10.981	-62.121
"ZINC000013130395"	-10.124	-62.118
"ZINC000040284047"	-10.449	-62.107
"ZINC000020536057"	-10.156	-62.106
"ZINC000020530085"	-10.217	-62.104
"ZINC000253500858"	-10.634	-62.097
"ZINC000011879208"	-10.289	-62.095
"ZINC000225861503"	-10.101	-62.082
"ZINC000004412590"	-10.165	-62.071
"ZINC000009664925"	-11.127	-62.069
"ZINC000005006947"	-10.056	-62.051
"ZINC000008510451"	-11.088	-62.050
"ZINC000219604902"	-10.710	-62.046
"ZINC000096135962"	-10.043	-62.044
"ZINC000042380212"	-10.001	-62.042
"ZINC000054313277"	-10.082	-62.028
"ZINC000017295598"	-10.365	-62.012
"ZINC000017011429"	-10.325	-62.005
"ZINC000009755735"	-10.247	-61.990
"ZINC000254351950"	-10.296	-61.987
"ZINC000002493334"	-10.084	-61.978
"ZINC000002889942"	-10.246	-61.978
"ZINC000013609720"	-10.290	-61.972
"ZINC000012154118"	-11.378	-61.972
"ZINC000002313314"	-10.819	-61.942
"ZINC000006549783"	-10.565	-61.939
"ZINC000032957818"	-10.601	-61.936
"ZINC000003904566"	-10.028	-61.917
"ZINC000091871782"	-10.136	-61.898
"ZINC000001238932"	-10.021	-61.896
"ZINC000408629194"	-11.068	-61.890
"ZINC000072163196"	-10.034	-61.877
"ZINC001775968128"	-10.270	-61.874
"ZINC000059489020"	-10.307	-61.866
"ZINC000011694349"	-10.785	-61.863
"ZINC000019564109"	-10.140	-61.858
"ZINC000040463080"	-10.037	-61.853
"ZINC000257311494"	-10.023	-61.848
"ZINC000057774692"	-10.652	-61.848
"ZINC000003150529"	-10.283	-61.838
"ZINC000299759597"	-10.147	-61.816
"ZINC000021578109"	-10.147	-61.810
"ZINC000013099128"	-10.080	-61.804
"ZINC000256045702"	-10.001	-61.800
"ZINC000017440267"	-10.298	-61.785
"ZINC000058683219"	-10.069	-61.779
"ZINC000040051469"	-10.068	-61.760
"ZINC000009742739"	-10.357	-61.759
"ZINC000000453662"	-10.211	-61.747
"ZINC000065381341"	-10.107	-61.746
"ZINC000020736462"	-10.817	-61.745
"ZINC000012438075"	-10.137	-61.721
"ZINC000004224420"	-10.685	-61.688
"ZINC000004087098"	-10.059	-61.686
"ZINC000006669729"	-10.188	-61.685
"ZINC000103099056"	-10.059	-61.678
"ZINC000019751443"	-10.319	-61.672
"ZINC000009672752"	-10.050	-61.671
"ZINC000952981250"	-10.389	-61.660
"ZINC000019342496"	-10.293	-61.635
"ZINC000011663960"	-10.429	-61.629
"ZINC000257272851"	-10.194	-61.629
"ZINC000102876209"	-10.688	-61.626
"ZINC000299776808"	-10.115	-61.625
"ZINC000012337305"	-10.126	-61.619
"ZINC000102540713"	-10.461	-61.613
"ZINC000008952068"	-10.358	-61.612
"ZINC000000934465"	-10.218	-61.576
"ZINC000187153846"	-10.245	-61.565
"ZINC000100756014"	-10.048	-61.558
"ZINC000253386169"	-10.048	-61.558
"ZINC000014095519"	-10.730	-61.547
"ZINC000006719959"	-10.041	-61.545
"ZINC000004593439"	-10.079	-61.540
"ZINC000002756680"	-10.370	-61.537
"ZINC000001376974"	-10.675	-61.536
"ZINC000000727284"	-10.016	-61.532
"ZINC000040287467"	-10.360	-61.531
"ZINC000222776274"	-10.223	-61.518
"ZINC000005335975"	-10.019	-61.514
"ZINC000072161211"	-10.857	-61.514
"ZINC000022577107"	-10.542	-61.498
"ZINC000019923508"	-10.669	-61.495
"ZINC000072390288"	-10.330	-61.493
"ZINC000014814766"	-10.018	-61.473
"ZINC000072115419"	-10.599	-61.448
"ZINC000006961497"	-10.251	-61.439
"ZINC000019999086"	-10.319	-61.424
"ZINC000022024141"	-10.096	-61.420
"ZINC000001404747"	-10.337	-61.403
"ZINC000020760581"	-11.912	-61.398
"ZINC000096380100"	-10.594	-61.394
"ZINC000001594052"	-10.365	-61.391
"ZINC000018173317"	-10.497	-61.383
"ZINC000584889126"	-10.070	-61.364
"ZINC000101723272"	-10.933	-61.364
"ZINC000028292975"	-10.383	-61.361
"ZINC000008955137"	-10.181	-61.361
"ZINC000575598516"	-10.267	-61.355
"ZINC000005753792"	-10.520	-61.352
"ZINC000253536601"	-10.870	-61.352
"ZINC000299796314"	-10.128	-61.334
"ZINC000009171760"	-10.259	-61.331
"ZINC000015955875"	-10.417	-61.326
"ZINC000012157834"	-10.441	-61.319
"ZINC000014492200"	-10.241	-61.315
"ZINC000012780831"	-10.105	-61.313
"ZINC000008955438"	-10.296	-61.312
"ZINC000004512257"	-10.127	-61.306
"ZINC000008041546"	-10.499	-61.303
"ZINC000033048889"	-10.269	-61.301
"ZINC000095443581"	-10.140	-61.288
"ZINC000012336969"	-10.583	-61.271
"ZINC000019793164"	-10.112	-61.266
"ZINC000001057900"	-10.600	-61.265
"ZINC000012161574"	-10.793	-61.265
"ZINC000058156054"	-10.243	-61.230
"ZINC000004860225"	-10.121	-61.220
"ZINC000009426105"	-11.140	-61.209
"ZINC000096088221"	-10.063	-61.208
"ZINC000005918612"	-10.562	-61.202
"ZINC000012293313"	-10.881	-61.185
"ZINC000019744428"	-10.409	-61.181
"ZINC000426546037"	-10.319	-61.180
"ZINC000004911227"	-10.527	-61.172
"ZINC000049006287"	-10.236	-61.162
"ZINC000007509929"	-10.473	-61.155
"ZINC000426420492"	-10.579	-61.145
"ZINC000067894909"	-10.259	-61.136
"ZINC000012577338"	-10.206	-61.134
"ZINC000100137941"	-10.269	-61.134
"ZINC000205972573"	-10.544	-61.126
"ZINC000001153247"	-10.708	-61.117
"ZINC000257310516"	-10.234	-61.115
"ZINC000000934475"	-10.676	-61.113
"ZINC000067285510"	-10.172	-61.097
"ZINC000082121235"	-10.132	-61.085
"ZINC000022627390"	-10.794	-61.085
"ZINC000252680194"	-10.404	-61.083
"ZINC000095379134"	-10.472	-61.082
"ZINC000072133214"	-10.188	-61.081
"ZINC000408842954"	-10.331	-61.074
"ZINC000017295613"	-10.348	-61.069
"ZINC000009460979"	-10.064	-61.067
"ZINC000002739689"	-10.191	-61.064
"ZINC000004839569"	-10.162	-61.062
"ZINC000016490358"	-10.170	-61.046
"ZINC001800409903"	-10.638	-61.040
"ZINC000038784202"	-10.135	-61.038
"ZINC000036359773"	-10.460	-61.034
"ZINC000011840282"	-10.468	-61.031
"ZINC000022028047"	-10.091	-61.010
"ZINC000585263018"	-10.015	-61.008
"ZINC000008491633"	-11.024	-61.001
"ZINC000067756460"	-10.588	-60.993
"ZINC000071287749"	-10.137	-60.991
"ZINC000104168440"	-10.171	-60.989
"ZINC000067689343"	-10.574	-60.979
"ZINC000004062261"	-10.160	-60.977
"ZINC000012255316"	-10.033	-60.968
"ZINC000001126896"	-10.827	-60.959
"ZINC000256028115"	-10.117	-60.940
"ZINC000095478130"	-10.288	-60.925
"ZINC000023157141"	-10.457	-60.924
"ZINC000409179529"	-10.759	-60.916
"ZINC000000882921"	-10.336	-60.913
"ZINC000004704961"	-10.474	-60.913
"ZINC000057487515"	-11.016	-60.906
"ZINC000004727294"	-10.361	-60.894
"ZINC000004550696"	-10.024	-60.886
"ZINC000019564176"	-10.035	-60.886
"ZINC000000281660"	-10.579	-60.865
"ZINC000070636172"	-10.359	-60.856
"ZINC000020565801"	-11.137	-60.844
"ZINC000662895830"	-10.347	-60.835
"ZINC000408675812"	-10.340	-60.824
"ZINC000000862536"	-10.444	-60.822
"ZINC000000821052"	-10.401	-60.816
"ZINC000022533950"	-10.581	-60.810
"ZINC000100137612"	-10.282	-60.807
"ZINC000012147143"	-10.208	-60.795
"ZINC000004840975"	-10.415	-60.781
"ZINC000102752316"	-10.169	-60.775
"ZINC000000845904"	-10.638	-60.771
"ZINC000084333961"	-10.587	-60.762
"ZINC000009243269"	-10.433	-60.760
"ZINC000000385710"	-10.351	-60.759
"ZINC000005093558"	-10.081	-60.735
"ZINC000409179522"	-10.367	-60.732
"ZINC000012337828"	-10.854	-60.732
"ZINC000072341302"	-10.382	-60.729
"ZINC000124410208"	-10.517	-60.716
"ZINC000019861990"	-10.258	-60.702
"ZINC000000798034"	-10.210	-60.702
"ZINC000256028067"	-10.296	-60.695
"ZINC000002202250"	-10.422	-60.685
"ZINC000215394552"	-10.089	-60.685
"ZINC000004859631"	-10.392	-60.669
"ZINC000013479919"	-10.387	-60.662
"ZINC000019703597"	-10.748	-60.660
"ZINC001529168148"	-11.226	-60.653
"ZINC000002443760"	-10.561	-60.651
"ZINC000048368605"	-10.896	-60.647
"ZINC000102491166"	-10.604	-60.635
"ZINC000017198124"	-10.127	-60.629
"ZINC000009575460"	-10.562	-60.616
"ZINC000102862164"	-10.109	-60.615
"ZINC000186016011"	-10.016	-60.614
"ZINC000009940305"	-10.542	-60.612
"ZINC000017026155"	-10.229	-60.611
"ZINC000011676965"	-10.213	-60.607
"ZINC000000405008"	-10.260	-60.607
"ZINC000106715903"	-10.470	-60.605
"ZINC001775970528"	-11.046	-60.603
"ZINC000000555697"	-11.036	-60.601
"ZINC000101623841"	-10.472	-60.601
