"Title"	"Pharmacophore-Fit Score"	"docking score"
"ZINC000008835159"	65.640	-9.718
"ZINC000096193561"	65.090	-9.718
"ZINC000001324571"	65.940	-9.718
"ZINC000001339490"	65.650	-9.718
"ZINC000008905121"	66.360	-9.718
"ZINC000257319812"	65.100	-9.718
"ZINC000002867030"	66.180	-9.718
"ZINC000008571822"	76.120	-9.718
"ZINC000072222641"	66.990	-9.718
"ZINC000020547405"	66.640	-9.718
"ZINC000009908159"	63.940	-9.718
"ZINC000019564345"	65.670	-9.718
"ZINC000001395282"	65.580	-9.717
"ZINC000408626753"	66.180	-9.717
"ZINC000257306635"	65.500	-9.717
"ZINC000001334683"	65.660	-9.717
"ZINC000216171822"	63.930	-9.717
"ZINC000012372765"	65.260	-9.717
"ZINC000040485898"	65.690	-9.717
"ZINC000002740863"	65.500	-9.717
"ZINC000001233744"	65.420	-9.717
"ZINC000002107059"	65.880	-9.717
"ZINC000019761035"	76.350	-9.717
"ZINC000019790621"	66.100	-9.717
"ZINC000334158582"	65.560	-9.717
"ZINC000057487555"	66.320	-9.717
"ZINC000009885440"	65.870	-9.717
"ZINC000004776617"	65.670	-9.717
"ZINC000006039341"	66.550	-9.717
"ZINC000408849960"	64.900	-9.716
"ZINC000952873025"	66.200	-9.716
"ZINC000009302136"	65.830	-9.716
"ZINC000020358378"	76.090	-9.716
"ZINC000002252704"	66.400	-9.716
"ZINC000012997690"	66.100	-9.716
"ZINC000016227191"	75.140	-9.716
"ZINC000575613248"	66.870	-9.716
"ZINC000132467826"	66.100	-9.716
"ZINC000072222693"	76.750	-9.716
"ZINC000012341946"	66.050	-9.716
"ZINC000091409999"	66.260	-9.716
"ZINC000019744459"	66.560	-9.716
"ZINC000409277281"	65.850	-9.716
"ZINC000040267192"	64.760	-9.716
"ZINC000040112033"	66.170	-9.716
"ZINC000009829953"	66.420	-9.716
"ZINC000072432935"	63.660	-9.716
"ZINC000022242091"	66.090	-9.716
"ZINC000020600773"	65.310	-9.716
"ZINC000408700772"	65.070	-9.716
"ZINC000952981435"	65.730	-9.715
"ZINC000072339511"	65.920	-9.715
"ZINC000004292071"	65.460	-9.715
"ZINC000102623705"	66.110	-9.715
"ZINC000013513045"	65.700	-9.715
"ZINC000009053675"	66.430	-9.715
"ZINC000169775251"	65.530	-9.715
"ZINC000013817512"	65.630	-9.715
"ZINC000013165134"	75.690	-9.715
"ZINC000018125241"	65.760	-9.715
"ZINC000004607824"	66.110	-9.715
"ZINC000022027935"	65.710	-9.715
"ZINC000002515222"	66.280	-9.715
"ZINC000003841474"	65.490	-9.715
"ZINC000012042486"	65.910	-9.715
"ZINC000020463771"	67.240	-9.714
"ZINC000033513990"	65.660	-9.714
"ZINC000102875977"	65.740	-9.714
"ZINC000257286272"	65.610	-9.714
"ZINC000012221269"	66.440	-9.714
"ZINC000033328794"	65.520	-9.714
"ZINC000000817621"	67.080	-9.714
"ZINC000000882477"	66.550	-9.714
"ZINC000067218374"	66.450	-9.714
"ZINC000064859588"	76.200	-9.714
"ZINC000097636658"	65.110	-9.714
"ZINC000095379134"	64.850	-9.714
"ZINC000226861081"	65.240	-9.714
"ZINC000010542054"	65.880	-9.713
"ZINC000588227646"	66.270	-9.713
"ZINC000089991200"	66.260	-9.713
"ZINC000257213196"	85.540	-9.713
"ZINC000013566616"	66.050	-9.713
"ZINC000020942471"	65.880	-9.713
"ZINC000012199558"	66.230	-9.713
"ZINC000022998679"	66.600	-9.713
"ZINC000005260564"	66.000	-9.713
"ZINC000021727020"	65.710	-9.713
"ZINC000017080184"	66.230	-9.713
"ZINC000009473852"	65.500	-9.713
"ZINC000299765441"	65.530	-9.713
"ZINC000227143386"	65.830	-9.713
"ZINC000106764701"	65.300	-9.712
"ZINC000067690707"	66.350	-9.712
"ZINC000022358685"	65.620	-9.712
"ZINC000028208244"	66.310	-9.712
"ZINC000084544223"	64.910	-9.712
"ZINC000013640195"	75.710	-9.712
"ZINC000023483449"	65.640	-9.712
"ZINC000019719653"	65.490	-9.712
"ZINC000032916245"	65.590	-9.712
"ZINC000001019518"	66.670	-9.712
"ZINC000225411959"	65.540	-9.712
"ZINC000227143707"	76.090	-9.712
"ZINC000095353607"	65.700	-9.712
"ZINC000019341813"	65.400	-9.712
"ZINC000015841863"	65.860	-9.712
"ZINC000624671339"	66.150	-9.712
"ZINC000409375715"	66.130	-9.711
"ZINC000015841773"	65.460	-9.711
"ZINC000013674426"	65.430	-9.711
"ZINC000019719646"	76.120	-9.711
"ZINC000019759078"	66.320	-9.711
"ZINC000000880756"	66.470	-9.711
"ZINC000009048270"	66.310	-9.711
"ZINC000067673446"	65.590	-9.711
"ZINC000226643938"	66.620	-9.711
"ZINC000011768266"	65.820	-9.710
"ZINC000252551384"	66.240	-9.710
"ZINC000020478090"	65.320	-9.710
"ZINC000008996950"	65.570	-9.710
"ZINC000002884693"	66.190	-9.710
"ZINC000072156819"	66.060	-9.710
"ZINC000223011475"	65.390	-9.710
"ZINC000010060235"	64.490	-9.710
"ZINC000006597068"	64.780	-9.710
"ZINC000047276322"	65.120	-9.710
"ZINC000009829956"	66.350	-9.710
"ZINC000020195586"	64.440	-9.709
"ZINC000001062163"	66.120	-9.709
"ZINC000077408411"	66.030	-9.709
"ZINC000071314902"	65.160	-9.709
"ZINC000005485006"	66.530	-9.709
"ZINC000040485465"	64.860	-9.709
"ZINC000020546549"	65.020	-9.709
"ZINC000006630375"	65.770	-9.709
"ZINC000017103260"	66.750	-9.709
"ZINC001775971050"	65.870	-9.709
"ZINC000013372616"	65.920	-9.709
"ZINC000041157480"	65.760	-9.708
"ZINC000023055280"	66.100	-9.708
"ZINC000224153567"	66.070	-9.708
"ZINC000067641965"	65.560	-9.708
"ZINC000012276417"	75.750	-9.708
"ZINC000012030618"	66.150	-9.708
"ZINC000012088416"	65.230	-9.708
"ZINC000575598516"	75.690	-9.708
"ZINC000018085753"	66.310	-9.708
"ZINC000006407355"	76.230	-9.708
"ZINC000019520289"	66.220	-9.708
"ZINC000006813634"	66.170	-9.708
"ZINC000013623520"	65.430	-9.707
"ZINC000009170720"	66.090	-9.707
"ZINC000009113410"	67.020	-9.707
"ZINC000003497087"	76.200	-9.707
"ZINC000022613179"	76.200	-9.707
"ZINC000009569253"	65.680	-9.707
"ZINC000009968079"	65.580	-9.707
"ZINC000057313689"	64.880	-9.707
"ZINC000005456781"	65.030	-9.707
"ZINC000013690306"	65.620	-9.707
"ZINC000035289526"	65.180	-9.707
"ZINC000019579629"	66.140	-9.707
"ZINC000409342215"	66.070	-9.707
"ZINC000023157475"	65.930	-9.707
"ZINC001775970197"	65.670	-9.707
"ZINC000009634214"	65.350	-9.707
"ZINC000019761842"	66.530	-9.707
"ZINC000035944407"	65.860	-9.706
"ZINC000113966429"	76.000	-9.706
"ZINC000011982431"	64.760	-9.706
"ZINC000011337349"	66.460	-9.706
"ZINC000008827786"	65.590	-9.706
"ZINC000010338450"	66.190	-9.706
"ZINC000009184520"	66.630	-9.706
"ZINC000618256106"	66.520	-9.706
"ZINC000072340058"	66.280	-9.706
"ZINC000010283861"	65.540	-9.706
"ZINC000012303479"	65.760	-9.706
"ZINC000005354791"	65.700	-9.706
"ZINC000408609824"	65.330	-9.706
"ZINC000002337626"	65.720	-9.706
"ZINC000026770394"	75.700	-9.706
"ZINC000409358924"	65.790	-9.706
"ZINC000023157141"	65.790	-9.706
"ZINC000003538377"	65.470	-9.706
"ZINC000016690123"	65.920	-9.706
"ZINC000257303523"	66.920	-9.706
"ZINC000003237748"	65.810	-9.705
"ZINC000022235493"	66.210	-9.705
"ZINC000013525552"	66.220	-9.705
"ZINC000007615790"	65.730	-9.705
"ZINC000013692078"	65.540	-9.705
"ZINC000000938803"	66.760	-9.705
"ZINC000067258137"	66.510	-9.705
"ZINC000003636552"	65.850	-9.705
"ZINC000225546979"	64.440	-9.705
"ZINC000003580214"	65.990	-9.705
"ZINC000097602518"	65.890	-9.705
"ZINC000032616343"	65.680	-9.705
"ZINC000022627186"	66.290	-9.704
"ZINC000005700331"	65.060	-9.704
"ZINC000225550376"	64.380	-9.704
"ZINC000003764808"	75.610	-9.704
"ZINC000008435567"	65.860	-9.704
"ZINC000009971058"	66.500	-9.704
"ZINC000091546978"	65.980	-9.704
"ZINC000101324211"	65.290	-9.704
"ZINC000013096929"	75.080	-9.704
"ZINC000020307953"	66.400	-9.704
"ZINC000227143813"	67.110	-9.704
"ZINC000219155848"	66.510	-9.704
"ZINC000004412699"	66.450	-9.704
"ZINC000065507483"	66.580	-9.703
"ZINC000095479865"	65.510	-9.703
"ZINC000004000097"	65.330	-9.703
"ZINC000033170637"	65.570	-9.703
"ZINC001318730598"	66.010	-9.703
"ZINC000031808720"	65.810	-9.703
"ZINC000067262179"	66.200	-9.703
"ZINC000019973545"	66.120	-9.703
"ZINC000020392112"	66.250	-9.703
"ZINC000057487539"	67.050	-9.703
"ZINC000012535230"	65.330	-9.703
"ZINC000257245962"	67.250	-9.703
"ZINC000102369095"	75.350	-9.703
"ZINC000022909184"	66.160	-9.703
"ZINC000072168040"	65.140	-9.703
"ZINC000604419785"	65.790	-9.703
"ZINC000000825813"	65.670	-9.702
"ZINC000012380993"	66.490	-9.702
"ZINC000067726484"	75.560	-9.702
"ZINC000058019340"	65.840	-9.702
"ZINC000036246996"	66.080	-9.702
"ZINC000409216535"	66.780	-9.702
"ZINC000002886812"	65.470	-9.702
"ZINC000002488395"	65.330	-9.702
"ZINC000019744674"	65.070	-9.702
"ZINC000016293674"	65.260	-9.702
"ZINC000017080241"	65.600	-9.702
"ZINC000102805635"	65.070	-9.702
"ZINC000002118659"	66.240	-9.702
"ZINC000133601181"	65.580	-9.702
"ZINC000009116955"	65.670	-9.702
"ZINC000004891957"	65.610	-9.701
"ZINC000011782797"	65.130	-9.701
"ZINC000002470682"	66.480	-9.701
"ZINC000097553222"	66.100	-9.701
"ZINC000004457584"	65.800	-9.701
"ZINC000008401710"	66.410	-9.701
"ZINC000585157962"	65.500	-9.701
"ZINC000096100014"	76.040	-9.701
"ZINC000022855135"	66.200	-9.701
"ZINC000009314382"	65.280	-9.701
"ZINC000040152369"	65.890	-9.701
"ZINC000022626555"	65.850	-9.700
"ZINC000223240458"	65.760	-9.700
"ZINC000021727092"	65.540	-9.700
"ZINC000057615774"	65.450	-9.700
"ZINC000408602188"	66.170	-9.700
"ZINC000408704485"	65.360	-9.700
"ZINC000036625812"	66.460	-9.700
"ZINC000108507490"	66.100	-9.700
"ZINC000020310518"	65.480	-9.700
"ZINC000224362828"	65.720	-9.700
"ZINC000040267437"	64.730	-9.699
"ZINC001569995248"	65.270	-9.699
"ZINC000260467427"	66.270	-9.699
"ZINC000223316836"	65.660	-9.699
"ZINC000012376010"	65.770	-9.699
"ZINC000077471795"	65.910	-9.699
"ZINC000000628319"	66.230	-9.699
"ZINC000016525674"	65.820	-9.699
"ZINC000426501701"	66.440	-9.699
"ZINC000024759147"	66.130	-9.699
"ZINC000032930676"	65.990	-9.699
"ZINC000009157539"	66.970	-9.699
"ZINC000008770790"	64.870	-9.699
"ZINC000011018847"	65.600	-9.699
"ZINC000096118055"	65.700	-9.699
"ZINC001704325279"	65.670	-9.699
"ZINC000225119721"	65.950	-9.699
"ZINC001775974702"	66.150	-9.698
"ZINC000012939757"	65.860	-9.698
"ZINC000100247784"	64.610	-9.698
"ZINC000009042767"	64.310	-9.698
"ZINC000008837252"	65.920	-9.698
"ZINC000001244354"	75.430	-9.698
"ZINC000072163196"	75.520	-9.698
"ZINC000306139684"	67.730	-9.698
"ZINC000020358596"	67.220	-9.698
"ZINC000257253189"	64.580	-9.698
"ZINC000198181008"	65.160	-9.698
"ZINC000012648901"	66.230	-9.698
"ZINC000032966559"	65.920	-9.698
"ZINC000023157929"	65.760	-9.698
"ZINC000408695501"	65.740	-9.698
"ZINC000225482053"	76.030	-9.698
"ZINC000023280744"	65.650	-9.698
"ZINC000012133552"	65.780	-9.698
"ZINC000102528321"	65.540	-9.698
"ZINC000000796065"	65.350	-9.697
"ZINC000013608791"	66.030	-9.697
"ZINC000102487336"	66.100	-9.697
"ZINC000006275663"	66.380	-9.697
"ZINC000000310289"	65.580	-9.697
"ZINC000040268241"	65.950	-9.697
"ZINC000096135962"	66.130	-9.697
"ZINC000408935524"	65.920	-9.697
"ZINC000004903993"	66.620	-9.697
"ZINC000067216173"	66.330	-9.697
"ZINC000003022839"	65.330	-9.697
"ZINC000534585507"	65.560	-9.697
"ZINC000020726730"	75.430	-9.697
"ZINC000018068211"	65.710	-9.697
"ZINC000002873140"	65.060	-9.697
"ZINC000049404871"	65.400	-9.697
"ZINC000014885530"	65.700	-9.697
"ZINC000102736732"	76.290	-9.697
"ZINC000225210639"	64.310	-9.697
"ZINC000009926207"	66.250	-9.696
"ZINC000095377107"	63.880	-9.696
"ZINC000062017571"	65.300	-9.696
"ZINC000022627294"	66.440	-9.696
"ZINC000001088882"	64.830	-9.696
"ZINC000009530023"	65.590	-9.696
"ZINC000072115596"	67.010	-9.696
"ZINC000017073456"	65.710	-9.696
"ZINC000006802832"	66.240	-9.696
"ZINC000102549374"	65.380	-9.696
"ZINC000020437974"	75.920	-9.696
"ZINC000067261324"	66.240	-9.696
"ZINC000012321099"	65.940	-9.696
"ZINC000670471216"	65.650	-9.696
"ZINC000006189797"	65.260	-9.696
"ZINC000036329687"	66.210	-9.696
"ZINC000009495207"	66.120	-9.696
"ZINC000225434477"	75.670	-9.696
"ZINC000002720750"	66.440	-9.696
"ZINC000013674846"	66.140	-9.696
"ZINC000054313744"	65.720	-9.696
"ZINC000408626044"	75.940	-9.696
"ZINC000065408873"	65.440	-9.695
"ZINC000590925827"	66.860	-9.695
"ZINC000020358157"	65.890	-9.695
"ZINC000010059152"	65.990	-9.695
"ZINC000012222234"	76.270	-9.695
"ZINC000008476468"	65.840	-9.695
"ZINC000033175322"	65.700	-9.695
"ZINC000224159814"	66.240	-9.695
"ZINC000012593224"	65.530	-9.695
"ZINC000016751308"	75.820	-9.695
"ZINC000008955231"	65.230	-9.695
"ZINC000033343411"	66.140	-9.695
"ZINC000095351096"	76.640	-9.695
"ZINC000092028708"	65.850	-9.695
"ZINC000072150584"	66.220	-9.695
"ZINC000002908946"	65.920	-9.694
"ZINC000020308230"	66.010	-9.694
"ZINC000008865074"	67.800	-9.694
"ZINC000216950299"	66.100	-9.694
"ZINC000035167752"	64.810	-9.694
"ZINC000011023819"	65.340	-9.694
"ZINC000009519780"	67.370	-9.694
"ZINC000006154208"	66.060	-9.694
"ZINC000057527713"	66.130	-9.694
"ZINC000020059901"	65.050	-9.694
"ZINC000004905110"	66.580	-9.694
"ZINC000023697812"	66.220	-9.694
"ZINC000022853754"	66.060	-9.694
"ZINC000020083763"	75.460	-9.693
"ZINC000004279598"	65.760	-9.693
"ZINC000306122897"	66.660	-9.693
"ZINC000028184696"	65.820	-9.693
"ZINC000409225177"	66.140	-9.693
"ZINC000002950102"	65.930	-9.693
"ZINC000019758246"	66.310	-9.693
"ZINC000222636810"	75.640	-9.693
"ZINC000034700472"	66.360	-9.693
"ZINC000015922097"	65.320	-9.693
"ZINC000022358480"	65.830	-9.693
"ZINC000020368027"	65.690	-9.693
"ZINC000102861839"	66.340	-9.693
"ZINC000067338874"	65.760	-9.693
"ZINC000102735355"	65.680	-9.693
"ZINC000000932058"	65.720	-9.693
"ZINC000008931853"	66.070	-9.692
"ZINC000009070026"	75.390	-9.692
"ZINC000095355548"	66.670	-9.692
"ZINC000019625258"	65.460	-9.692
"ZINC000020189178"	65.710	-9.692
"ZINC000000710559"	65.630	-9.692
"ZINC000009217595"	65.370	-9.692
"ZINC000409103825"	65.470	-9.692
"ZINC000033175347"	65.550	-9.692
"ZINC000534637721"	67.230	-9.692
"ZINC000001043139"	65.380	-9.692
"ZINC000015414234"	66.380	-9.692
"ZINC000001452878"	65.300	-9.692
"ZINC000095476019"	64.510	-9.692
"ZINC000007881953"	65.260	-9.691
"ZINC000005240119"	66.450	-9.691
"ZINC000004843004"	66.000	-9.691
"ZINC000022853088"	65.940	-9.691
"ZINC000006143612"	65.980	-9.691
"ZINC000102731834"	66.540	-9.691
"ZINC000009531871"	66.300	-9.691
"ZINC000005349102"	65.610	-9.691
"ZINC000604406410"	66.400	-9.691
"ZINC000082106372"	65.200	-9.691
"ZINC000004744629"	66.310	-9.690
"ZINC000004837622"	66.080	-9.690
"ZINC000038653906"	66.140	-9.690
"ZINC000101017885"	65.850	-9.690
"ZINC000013676231"	65.680	-9.690
"ZINC000019563792"	65.460	-9.690
"ZINC000019117002"	65.410	-9.690
"ZINC000585095344"	65.710	-9.690
"ZINC000000891786"	65.590	-9.690
"ZINC000006623792"	66.920	-9.690
"ZINC000102500504"	66.240	-9.690
"ZINC000223200891"	66.280	-9.690
"ZINC000004539023"	66.200	-9.690
"ZINC000101288010"	65.530	-9.690
"ZINC000000989856"	65.830	-9.690
"ZINC000031815541"	65.430	-9.689
"ZINC000067690982"	66.300	-9.689
"ZINC000225549341"	65.500	-9.689
"ZINC000024499068"	66.040	-9.689
"ZINC000072404665"	66.710	-9.689
"ZINC000224262064"	65.520	-9.689
"ZINC000022609683"	75.400	-9.689
"ZINC000003366811"	65.780	-9.689
"ZINC000012337668"	66.380	-9.689
"ZINC000002116481"	66.140	-9.689
"ZINC000257217525"	65.670	-9.689
"ZINC000062001418"	66.000	-9.689
"ZINC000009169326"	63.780	-9.689
"ZINC000014155369"	65.550	-9.689
"ZINC000016845703"	65.500	-9.688
"ZINC000095429978"	65.620	-9.688
"ZINC000002544949"	66.280	-9.688
"ZINC000000923871"	64.970	-9.688
"ZINC000252493893"	65.700	-9.688
"ZINC000220749778"	65.290	-9.688
"ZINC000000926909"	66.050	-9.688
"ZINC000095483148"	66.390	-9.688
"ZINC000015083079"	65.690	-9.688
"ZINC000006909403"	65.890	-9.688
"ZINC000008937483"	65.840	-9.688
"ZINC000096116770"	64.620	-9.687
"ZINC000013893769"	65.290	-9.687
"ZINC000002705547"	65.640	-9.687
"ZINC000015671172"	64.430	-9.687
"ZINC000020522903"	65.790	-9.687
"ZINC000004787600"	66.320	-9.687
"ZINC000408972099"	65.890	-9.687
"ZINC000102743614"	76.220	-9.687
"ZINC000020492643"	65.790	-9.687
"ZINC000102705472"	75.180	-9.687
"ZINC000008860075"	65.470	-9.687
"ZINC000015837194"	66.180	-9.687
"ZINC000001400931"	66.540	-9.687
"ZINC000004905089"	66.370	-9.686
"ZINC000306141332"	66.610	-9.686
"ZINC000038828988"	66.270	-9.686
"ZINC000012463331"	65.620	-9.686
"ZINC000023156875"	65.390	-9.686
"ZINC000256049270"	66.290	-9.686
"ZINC000035310757"	66.420	-9.686
"ZINC000019891366"	65.600	-9.686
"ZINC000013632706"	65.670	-9.686
"ZINC000013083403"	65.630	-9.686
"ZINC000011914591"	65.670	-9.686
"ZINC000035316618"	66.040	-9.686
"ZINC000100137553"	66.440	-9.686
"ZINC000219966297"	65.460	-9.686
"ZINC000028428040"	65.320	-9.686
"ZINC000032100740"	65.760	-9.685
"ZINC000828047858"	65.390	-9.685
"ZINC000012814284"	65.750	-9.685
"ZINC000006412876"	65.360	-9.685
"ZINC001506409381"	65.750	-9.685
"ZINC000018275801"	66.970	-9.685
"ZINC000022357493"	65.390	-9.685
"ZINC000072479671"	65.610	-9.685
"ZINC000121405854"	65.960	-9.685
"ZINC000225094726"	65.920	-9.685
"ZINC000409368254"	66.930	-9.685
"ZINC000016349533"	66.130	-9.685
"ZINC000659834263"	65.800	-9.685
"ZINC000257211354"	66.270	-9.685
"ZINC000408804311"	66.290	-9.685
"ZINC000038828626"	66.040	-9.684
"ZINC000015021788"	65.560	-9.684
"ZINC000005446330"	66.000	-9.684
"ZINC000049408490"	65.240	-9.684
"ZINC000004555371"	65.400	-9.684
"ZINC000020707704"	65.590	-9.684
"ZINC000012744002"	66.230	-9.684
"ZINC000020356144"	75.680	-9.684
"ZINC000026896141"	66.010	-9.684
"ZINC000409141505"	65.840	-9.684
"ZINC000012221973"	65.540	-9.684
"ZINC000005059349"	75.740	-9.684
"ZINC000079350949"	64.090	-9.684
"ZINC000014256940"	66.070	-9.684
"ZINC001772705353"	65.880	-9.683
"ZINC000001659031"	65.910	-9.683
"ZINC000072475864"	64.600	-9.683
"ZINC000072346607"	66.070	-9.683
"ZINC000000450796"	65.720	-9.683
"ZINC000101075641"	66.050	-9.683
"ZINC000224747384"	65.080	-9.683
"ZINC000038753569"	75.920	-9.683
"ZINC000032718982"	65.940	-9.683
"ZINC000009751707"	65.550	-9.683
"ZINC000002793567"	65.560	-9.683
"ZINC000015922221"	75.800	-9.683
"ZINC000224754910"	65.640	-9.683
"ZINC000002268508"	65.300	-9.683
"ZINC000013668366"	65.870	-9.683
"ZINC000012324243"	66.990	-9.683
"ZINC000604418610"	65.420	-9.682
"ZINC000020722319"	66.100	-9.682
"ZINC000029713360"	65.160	-9.682
"ZINC000067851044"	66.930	-9.682
"ZINC000039964049"	65.440	-9.682
"ZINC001800409903"	66.720	-9.682
"ZINC000035311982"	66.420	-9.682
"ZINC000096116668"	65.660	-9.682
"ZINC000010219460"	65.570	-9.682
"ZINC000033298026"	65.770	-9.682
"ZINC000013149613"	65.980	-9.682
"ZINC000101313603"	75.930	-9.682
"ZINC000032101906"	65.240	-9.682
"ZINC000019692135"	65.400	-9.682
"ZINC000096610748"	75.450	-9.681
"ZINC000067240964"	66.340	-9.681
"ZINC000828204480"	66.230	-9.681
"ZINC000575617053"	76.600	-9.681
"ZINC000004062345"	66.350	-9.681
"ZINC000023299313"	66.270	-9.681
"ZINC000169754367"	65.570	-9.681
"ZINC000001057900"	65.920	-9.681
"ZINC000585091808"	67.030	-9.681
"ZINC000020611854"	66.080	-9.681
"ZINC000008840376"	66.540	-9.681
"ZINC000072337901"	65.720	-9.681
"ZINC000408544244"	75.650	-9.681
"ZINC000224947414"	64.930	-9.681
"ZINC000012342280"	65.670	-9.681
"ZINC000008996434"	65.370	-9.681
"ZINC000096100016"	66.950	-9.681
"ZINC000012257959"	65.660	-9.681
"ZINC000098211434"	66.060	-9.681
"ZINC000016475359"	65.950	-9.681
"ZINC000670467138"	66.840	-9.680
"ZINC000067218405"	66.440	-9.680
"ZINC000227142979"	66.470	-9.680
"ZINC000012413290"	65.780	-9.680
"ZINC000299759597"	66.360	-9.680
"ZINC000000986168"	65.660	-9.680
"ZINC000102864494"	65.700	-9.680
"ZINC000008927819"	65.820	-9.680
"ZINC000006202281"	65.240	-9.680
"ZINC000409100692"	66.500	-9.680
"ZINC000102508015"	65.600	-9.680
"ZINC000143384958"	66.570	-9.680
"ZINC000102716456"	66.170	-9.680
"ZINC000008985167"	65.570	-9.680
"ZINC000023157275"	76.120	-9.680
"ZINC000005274892"	66.100	-9.680
"ZINC000012736699"	65.940	-9.679
"ZINC000067934465"	65.980	-9.679
"ZINC000426526454"	65.490	-9.679
"ZINC000004178471"	65.810	-9.679
"ZINC000023157271"	65.920	-9.679
"ZINC000952868216"	66.510	-9.679
"ZINC000057488430"	66.230	-9.679
"ZINC000216956067"	66.160	-9.679
"ZINC000409243553"	64.070	-9.679
"ZINC000071969086"	65.110	-9.679
"ZINC000253402632"	66.700	-9.679
"ZINC000032615609"	65.140	-9.679
"ZINC000216785815"	65.860	-9.679
"ZINC000102745023"	65.940	-9.679
"ZINC000014067827"	65.990	-9.679
"ZINC000225697569"	66.000	-9.678
"ZINC000055358245"	66.030	-9.678
"ZINC000044900853"	65.740	-9.678
"ZINC000102374147"	65.950	-9.678
"ZINC000059464265"	66.090	-9.678
"ZINC000006813375"	65.120	-9.678
"ZINC000006805031"	64.930	-9.678
"ZINC000409096252"	65.830	-9.678
"ZINC000096118369"	65.890	-9.678
"ZINC000020861621"	65.410	-9.678
"ZINC000003307525"	66.510	-9.678
"ZINC000019567410"	66.080	-9.678
"ZINC000005489981"	66.460	-9.678
"ZINC000000620439"	75.620	-9.678
"ZINC000033497988"	65.890	-9.678
"ZINC000225222569"	65.580	-9.678
"ZINC000004835594"	66.100	-9.677
"ZINC000009804728"	65.410	-9.677
"ZINC000000850633"	65.550	-9.677
"ZINC000031746857"	65.990	-9.677
"ZINC000408594381"	76.070	-9.677
"ZINC000012030524"	65.630	-9.677
"ZINC000021170983"	75.780	-9.677
"ZINC000004062303"	65.540	-9.677
"ZINC000023157086"	75.670	-9.677
"ZINC000013715505"	65.210	-9.677
"ZINC000020045435"	65.950	-9.677
"ZINC000016225631"	64.950	-9.677
"ZINC000016690054"	65.870	-9.677
"ZINC000012161010"	65.340	-9.677
"ZINC000012772387"	65.390	-9.677
"ZINC000016425142"	74.720	-9.677
"ZINC000005519222"	65.690	-9.677
"ZINC000504158425"	66.440	-9.677
"ZINC000001138029"	66.180	-9.677
"ZINC000019939658"	66.640	-9.677
"ZINC000004412865"	66.370	-9.676
"ZINC000020625266"	66.170	-9.676
"ZINC000100723878"	65.940	-9.676
"ZINC000253412224"	66.190	-9.676
"ZINC000408698427"	65.010	-9.676
"ZINC000223142216"	85.650	-9.676
"ZINC000106764675"	66.180	-9.676
"ZINC000000853020"	66.100	-9.676
"ZINC000000821052"	65.520	-9.676
"ZINC000408624119"	65.440	-9.676
"ZINC000016732154"	65.550	-9.676
"ZINC000022855170"	66.020	-9.676
"ZINC000020603266"	65.240	-9.676
"ZINC000022853140"	65.900	-9.676
"ZINC000019848248"	65.380	-9.675
"ZINC000013083641"	66.460	-9.675
"ZINC000095477695"	66.300	-9.675
"ZINC000012263879"	65.210	-9.675
"ZINC000004898238"	65.280	-9.675
"ZINC000016846392"	65.760	-9.675
"ZINC000000984709"	66.120	-9.675
"ZINC000257203559"	66.070	-9.675
"ZINC000009226157"	65.030	-9.675
"ZINC000102894287"	65.800	-9.675
"ZINC000256046525"	65.880	-9.675
"ZINC000005378158"	66.420	-9.675
"ZINC000095478942"	66.530	-9.675
"ZINC000102484390"	75.840	-9.675
"ZINC000000638291"	75.780	-9.675
"ZINC000009206747"	64.950	-9.675
"ZINC000019720550"	65.410	-9.675
"ZINC001704330231"	75.440	-9.675
"ZINC000102749017"	66.190	-9.674
"ZINC000005500404"	66.170	-9.674
"ZINC000008996818"	65.980	-9.674
"ZINC000102715881"	66.180	-9.674
"ZINC000020210145"	65.510	-9.674
"ZINC000091475367"	66.580	-9.674
"ZINC000019238411"	66.120	-9.674
"ZINC000006245211"	65.150	-9.674
"ZINC000020309057"	66.480	-9.674
"ZINC000005446096"	65.900	-9.674
"ZINC000096155635"	66.880	-9.673
"ZINC000008918836"	65.630	-9.673
"ZINC000222612357"	66.670	-9.673
"ZINC000009259533"	67.220	-9.673
"ZINC000002241407"	66.900	-9.673
"ZINC000005927505"	65.570	-9.673
"ZINC000027556922"	76.820	-9.673
"ZINC000031938483"	66.910	-9.673
"ZINC000102403808"	65.280	-9.673
"ZINC000257311093"	65.920	-9.673
"ZINC001775972951"	66.050	-9.673
"ZINC000040133244"	66.030	-9.673
"ZINC000007978375"	66.260	-9.673
"ZINC000017077029"	65.650	-9.673
"ZINC000004163526"	65.490	-9.672
"ZINC000101062523"	65.530	-9.672
"ZINC000095477616"	65.820	-9.672
"ZINC000005442988"	65.380	-9.672
"ZINC000039400198"	65.580	-9.672
"ZINC000100775903"	66.480	-9.672
"ZINC000031772411"	65.460	-9.672
"ZINC000534637720"	67.230	-9.672
"ZINC000012522058"	66.890	-9.672
"ZINC000019201030"	65.560	-9.672
"ZINC000023156934"	65.790	-9.672
"ZINC000107545390"	66.280	-9.672
"ZINC000079090594"	65.850	-9.672
"ZINC000069459539"	66.050	-9.672
"ZINC000091585869"	65.230	-9.672
"ZINC000223749702"	65.960	-9.671
"ZINC001775979298"	66.150	-9.671
"ZINC000023375219"	66.050	-9.671
